gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std,hellinger_distance,kl_divergence,emd,ks,p_value
8,300,128,20,100,14,tardos,0.125,14,capital-gain,0.002132765715114541,0.12011604296032435,0.05117323346850453,0.010039222844296354,213.27443874573618,0.006173029083873405,0.562240681050431
8,300,128,20,100,14,tardos,0.125,14,capital-loss,0.0015416709286397243,0.03308046630753966,0.01819199727859423,0.0012950611858315016,6.7155185651546425,0.003777525260280745,0.9736421878960891
8,300,128,20,100,14,tardos,0.125,14,hours-per-week,6.204994205539114e-05,0.0027510623911594194,0.0025762141324427675,2.6533663675345242e-05,0.03900371610208481,0.0020269647738091756,0.9999998869405597
8,300,128,20,100,15,tardos,0.125,15,age,0.00019731143190465726,0.00066378620538966,0.000880952634369476,3.095161045420223e-06,0.01446515770400158,0.0006756549246030863,1.0
8,300,128,20,100,15,tardos,0.125,15,fnlwgt,2.7850134049178485e-05,0.00016813353228519923,0.0023770006174493536,2.1782675186500337e-05,97.70449310524893,0.0007063665120851104,1.0
8,300,128,20,100,15,tardos,0.125,15,education-num,2.047439165527483e-06,3.5177289108239036e-05,0.0001606100487114564,1.0323043022827814e-07,3.071158748195642e-05,3.071158748195642e-05,1.0
8,300,128,20,100,15,tardos,0.125,15,capital-gain,0.002014915269081442,0.1125563610062356,0.04797624008220762,0.008845742730205828,201.48951199287558,0.0060501827339455305,0.5881883247801254
8,300,128,20,100,15,tardos,0.125,15,capital-loss,0.0014176753618249465,0.031171971696580102,0.017165841767322783,0.0011538749679278638,6.175393876109447,0.0035011209729430837,0.9880205548148414
8,300,128,20,100,15,tardos,0.125,15,hours-per-week,4.293354576556889e-05,0.0036730366473849423,0.0028081357076184654,3.152177698923617e-05,0.04640520868523639,0.0021190995362550535,0.9999994922443413
8,300,128,20,100,16,tardos,0.125,16,age,0.000160289244255094,0.0004728549249602049,0.000784430021516781,2.453378062015257e-06,0.011885384355517049,0.0004913853997112749,1.0
8,300,128,20,100,16,tardos,0.125,16,fnlwgt,5.9581380776226235e-05,0.0004988454103927653,0.00240737376855855,2.2362510785840345e-05,127.19197813335056,0.0007370780995670234,1.0
8,300,128,20,100,16,tardos,0.125,16,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,300,128,20,100,16,tardos,0.125,16,capital-gain,0.001964446719802723,0.11012528162218801,0.04696712262588159,0.008484931460864794,196.44270753354965,0.006173029083873405,0.562240681050431
8,300,128,20,100,16,tardos,0.125,16,capital-loss,0.001650226096789331,0.03706569616819591,0.02016013132892481,0.0015866208640164848,7.188384877614334,0.00399250637265447,0.9566752328534944
8,300,128,20,100,16,tardos,0.125,16,hours-per-week,2.883128620757818e-05,0.003523570453267073,0.002827744357412299,3.195996517915079e-05,0.04649734344768226,0.0020576763612911164,0.9999998091642943
8,300,128,20,100,17,tardos,0.125,17,age,0.0001522958173762962,0.0005954295948539276,0.0009885382191376607,3.874646391892559e-06,0.01130186419335992,0.0004913853997112749,1.0
8,300,128,20,100,17,tardos,0.125,17,fnlwgt,4.1075001408073e-05,0.0004014854689036889,0.0023706221211769814,2.166098093613791e-05,115.07097447867159,0.0006449433371211732,1.0
8,300,128,20,100,17,tardos,0.125,17,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,300,128,20,100,17,tardos,0.125,17,capital-gain,0.001882795155459925,0.1060055826961254,0.04530278813861984,0.007902589673291889,188.27763275083248,0.0060501827339455305,0.5881883247801254
8,300,128,20,100,17,tardos,0.125,17,capital-loss,0.0016512977591624394,0.03525616934229867,0.01972385511344195,0.0015214313364419695,7.193053038911562,0.004146064310064257,0.9412005186396661
8,300,128,20,100,17,tardos,0.125,17,hours-per-week,4.8887833134541805e-05,0.0038026595431073095,0.0028088495524919888,3.153012636098733e-05,0.04680445932250167,0.0019348300113632977,0.9999999798554688
8,300,128,20,100,18,tardos,0.125,18,age,0.00013967461704119345,0.00030691573096588846,0.0008030270181602755,2.571329444938378e-06,0.01025767021897335,0.0004299622247473378,1.0
8,300,128,20,100,18,tardos,0.125,18,fnlwgt,3.919787393968358e-05,0.0010446975691824397,0.0020782984557664507,1.743635378941904e-05,131.36641995024212,0.0008906360369768107,1.0
8,300,128,20,100,18,tardos,0.125,18,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,300,128,20,100,18,tardos,0.125,18,capital-gain,0.001987044531850067,0.11054118227523659,0.04715951569025846,0.008553031131987864,198.7024661404717,0.006173029083873405,0.562240681050431
8,300,128,20,100,18,tardos,0.125,18,capital-loss,0.00155391749141662,0.03475553447350742,0.0190094295611131,0.001412227236518632,6.768864592610762,0.0038082368477626583,0.971545201132761
8,300,128,20,100,18,tardos,0.125,18,hours-per-week,9.401506372138815e-07,0.0034623112235974956,0.0027548154667894555,3.0333081821187825e-05,0.04646663186020001,0.0019348300113632977,0.9999999798554688
8,300,128,20,100,19,tardos,0.125,19,age,0.00024274775311079345,0.0005384706123342887,0.0009582170653611999,3.663721056644511e-06,0.01772058597708931,0.0006756549246030863,1.0
8,300,128,20,100,19,tardos,0.125,19,fnlwgt,4.773063179613187e-05,0.00019499540246715194,0.002407023181195228,2.235603469017028e-05,113.15285157089811,0.0007370780995670234,1.0
8,300,128,20,100,19,tardos,0.125,19,education-num,2.047439165527483e-06,3.5177289108239036e-05,0.0001606100487114564,1.0323043022827814e-07,3.071158748195642e-05,3.071158748195642e-05,1.0
8,300,128,20,100,19,tardos,0.125,19,capital-gain,0.001966610987015249,0.10586989120274819,0.0457274443072912,0.008037854949618515,196.65913209053636,0.006295875433801168,0.5366560014109589
8,300,128,20,100,19,tardos,0.125,19,capital-loss,0.0017148713092829191,0.03844722399740348,0.02079610964564707,0.0016870998628114066,7.469979423236394,0.004146064310064257,0.9412005186396661
8,300,128,20,100,19,tardos,0.125,19,hours-per-week,0.0001278604866595653,0.003946830170451725,0.002985305860412517,3.559858516508513e-05,0.04969134854580637,0.001996253186327207,0.9999999346522318
8,300,128,20,101,0,tardos,0.125,0,age,8.876910902320214e-05,2.6094179196998038e-05,0.0007320606206048659,2.1399796759045074e-06,0.008384263382574312,0.000552808574675212,1.0
8,300,128,20,101,0,tardos,0.125,0,fnlwgt,0.00011102953674921387,7.095360675912573e-05,0.0032120249100125843,3.92418060674395e-05,212.37422069346164,0.0013820214366880856,0.9999999999999999
8,300,128,20,101,0,tardos,0.125,0,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,300,128,20,101,0,tardos,0.125,0,capital-gain,0.0018794776566051345,0.10335278269563795,0.044607069057644354,0.007649505427775927,187.94588618285718,0.006295875433801168,0.5366560014109589
8,300,128,20,101,0,tardos,0.125,0,capital-loss,0.0017114025073910158,0.03807320230252773,0.02121052519961458,0.001752737126674037,7.454869322195259,0.004207487485028083,0.9342204870408581
8,300,128,20,101,0,tardos,0.125,0,hours-per-week,0.00011720544610459548,0.0038878070090067585,0.0032482257553171686,4.214658978807339e-05,0.049445655845950065,0.002364792236110691,0.9999879048498339
8,300,128,20,102,0,tardos,0.125,0,age,0.000162813484322134,0.0003834112417377769,0.0008738508166289903,3.052226738751082e-06,0.012929578329903832,0.0006449433371211177,1.0
8,300,128,20,102,0,tardos,0.125,0,fnlwgt,0.00015412727461785672,0.0027934371853084363,0.0016172795103279983,1.0427390912030705e-05,264.40735849636314,0.0013820214366880856,0.9999999999999999
8,300,128,20,102,0,tardos,0.125,0,education-num,2.047439165527483e-06,3.5177289108239036e-05,0.00016061004871145725,1.0323043022800031e-07,3.071158748195642e-05,3.071158748195642e-05,1.0
8,300,128,20,102,0,tardos,0.125,0,capital-gain,0.0016603169624951994,0.09523108929515019,0.04056207579888106,0.006354581118287521,166.03003593255255,0.005159546696968831,0.7769587667251096
8,300,128,20,102,0,tardos,0.125,0,capital-loss,0.0015971506076790983,0.03580074340028563,0.01976908560112338,0.0015229612442071274,6.957188047050126,0.0039617947851724455,0.9594312248991484
8,300,128,20,102,0,tardos,0.125,0,hours-per-week,0.00019210411353507383,0.0037367357017691664,0.0032155481486858387,4.1312696388332464e-05,0.046650901385091946,0.002641196523448297,0.9998458183768969
8,300,128,20,103,0,tardos,0.125,0,age,0.0003693804631391091,0.00031022584950980307,0.0012272089708978817,6.023606739335081e-06,0.027947544608580857,0.001535579374097873,0.9999999999997871
8,300,128,20,103,0,tardos,0.125,0,fnlwgt,0.00013252597935466546,0.00420878003295744,0.002165099446150295,1.842705682658361e-05,286.0266883695227,0.0012591750867603224,1.0
8,300,128,20,103,0,tardos,0.125,0,education-num,2.86641483165558e-05,0.00019091503230881556,0.00026760200096361605,2.8695594095233054e-07,0.00042996222474758023,6.14231749639137e-05,1.0
8,300,128,20,103,0,tardos,0.125,0,capital-gain,0.0016524356761027164,0.08816760161676429,0.03810861228634787,0.00561685678858038,165.2419151745948,0.005681643684162019,0.6672254909988282
8,300,128,20,103,0,tardos,0.125,0,capital-loss,0.0016920773326233292,0.038093584445361026,0.020726015370225555,0.0016761847415836856,7.370688860907165,0.004115352722582233,0.9445217162454744
8,300,128,20,103,0,tardos,0.125,0,hours-per-week,0.0003378274623015579,0.003480436869719321,0.00306492238289163,3.752284296710722e-05,0.04870857774638404,0.002733331285894175,0.9996963419770574
8,300,128,20,104,0,tardos,0.125,0,age,0.0003062744614638875,0.0001959462939544943,0.0008047616475757609,2.5898300308963227e-06,0.022358035686864664,0.0009213476244587238,1.0
8,300,128,20,104,0,tardos,0.125,0,fnlwgt,3.1586972640434e-05,0.0012115395990042275,0.0011776473224936546,5.5274186477594025e-06,120.588526150919,0.0007063665120850271,1.0
8,300,128,20,104,0,tardos,0.125,0,education-num,1.2284634992809629e-05,0.00014148275838711058,0.00015629782225106542,9.777994989714246e-08,0.0001842695248917437,3.071158748196856e-05,1.0
8,300,128,20,104,0,tardos,0.125,0,capital-gain,0.0017762420798557678,0.10007874406365123,0.04309083942248747,0.0071518160773488895,177.62243174349373,0.006080894321427444,0.5816722443720006
8,300,128,20,104,0,tardos,0.125,0,capital-loss,0.0015976582372242542,0.03354533540104329,0.01934487481857573,0.00145924352087045,6.959399281348861,0.004084641135100209,0.9477298708035158
8,300,128,20,104,0,tardos,0.125,0,hours-per-week,2.162346465562926e-05,0.003439070751289415,0.0027122159489072835,2.938700497924346e-05,0.0440711280366078,0.0019655415988452662,0.9999999632077614
8,300,128,20,105,0,tardos,0.125,0,age,0.00024569269985560857,6.946115068727698e-06,0.0009246076310621073,3.4200591499726763e-06,0.01922545376370461,0.0009520592119406368,1.0
8,300,128,20,105,0,tardos,0.125,0,fnlwgt,0.0001139441361083457,0.0001185216699650873,0.0025754031452351568,2.679056596945594e-05,229.93430791437288,0.0012591750867603224,1.0
8,300,128,20,105,0,tardos,0.125,0,education-num,2.6616709151028316e-05,0.00015571945306101152,0.00019406442677243725,1.510225968173244e-07,0.00039925063726562295,3.071158748202407e-05,1.0
8,300,128,20,105,0,tardos,0.125,0,capital-gain,0.0018399314855222827,0.10710663000072283,0.04520147910812144,0.007868677084298944,183.99130862074225,0.005282393046896594,0.751865245748258
8,300,128,20,105,0,tardos,0.125,0,capital-loss,0.0014670493855017447,0.03393497169702106,0.01849519098955721,0.0013361427085563954,6.39046712324555,0.0035318325604249967,0.9867947904567128
8,300,128,20,105,0,tardos,0.125,0,hours-per-week,2.350376593005702e-05,0.004828204116357609,0.003235755294651906,4.1828602530226565e-05,0.056540032554282485,0.0023033690611467816,0.9999939740455374
8,300,128,20,106,0,tardos,0.125,0,age,0.00034413806246900096,0.0009970162358820779,0.0013834429069078207,7.661452768087853e-06,0.02807039095850848,0.0014741561991339358,0.9999999999999848
8,300,128,20,106,0,tardos,0.125,0,fnlwgt,1.7154161783180808e-05,0.0011795040498093017,0.0027695476764146407,3.1337504392328125e-05,133.7627836982809,0.0007985012745309605,1.0
8,300,128,20,106,0,tardos,0.125,0,education-num,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,300,128,20,106,0,tardos,0.125,0,capital-gain,0.0015987353141551457,0.0879885569754703,0.03853468735377961,0.005734305193531437,159.87193268019936,0.005835201621571806,0.6341853298195035
8,300,128,20,106,0,tardos,0.125,0,capital-loss,0.0016141773486728838,0.03891541106134452,0.020577281161189075,0.0016513519222993264,7.031356530819049,0.003716102085316697,0.9775219770404553
8,300,128,20,106,0,tardos,0.125,0,hours-per-week,2.757775202460217e-05,0.0030011791506696023,0.002716681647564312,2.9482152397367675e-05,0.04428610914898208,0.0017812720739535104,0.9999999993915197
8,300,128,20,107,0,tardos,0.125,0,age,0.0003180542484432453,0.0007309732177248771,0.0012770213541062323,6.52137027930194e-06,0.024937809035349284,0.0013820214366880301,0.9999999999999999
8,300,128,20,107,0,tardos,0.125,0,fnlwgt,1.3781230953855601e-05,0.0010128542380352444,0.0013978890821262384,7.800737896589856e-06,141.07287859709345,0.0009827707994226331,1.0
8,300,128,20,107,0,tardos,0.125,0,education-num,2.047439165527483e-06,3.5177289108239036e-05,0.00016061004871146452,1.0323043027092508e-07,3.071158748195642e-05,3.071158748195642e-05,1.0
