gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std,hellinger_distance,kl_divergence,emd,ks,p_value
16,500,128,20,100,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.0002517542636739634,1.1081294849970709e-05,0.0009893769796324762,3.914333124743205e-06,2.506166666666668,0.0008333333333333526,1.0
16,500,128,20,100,0,0.0625,0,Cover_Type,0.000200000000000052,6.0904140910805395e-05,0.0006035414775265391,1.456510265756651e-06,0.0014666666666666162,0.0005666666666666043,1.0
16,500,128,20,101,0,0.0625,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,500,128,20,101,0,0.0625,0,Elevation,0.00011421617992606301,0.0005968801809305322,0.0011019590359656716,4.84544293806778e-06,0.329766666666667,0.0007666666666666933,1.0
16,500,128,20,101,0,0.0625,0,Aspect,5.000000000000189e-05,0.0006676596666431847,0.0006069864104776934,1.4736083219595043e-06,0.08633333333333337,0.0006333333333333746,1.0
16,500,128,20,101,0,0.0625,0,Slope,0.00030491803278687353,0.0007268757630833456,0.001073838481778063,4.609428731909725e-06,0.018600000000000345,0.0012333333333333085,1.0
16,500,128,20,101,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00035894762968478644,0.001347537711077625,0.0012407560971217715,6.148832006431193e-06,0.4831333333333325,0.0011999999999999789,1.0
16,500,128,20,101,0,0.0625,0,Vertical_Distance_To_Hydrology,5.128571428571149e-05,0.0001030628567640156,0.0007075264332553115,2.003627803091409e-06,0.04563333333333427,0.0006999999999999784,1.0
16,500,128,20,101,0,0.0625,0,Horizontal_Distance_To_Roadways,8.242236897570458e-05,0.0003219152554478353,0.0004875518338798144,9.509930733831658e-07,0.8676000000000018,0.00040000000000006697,1.0
16,500,128,20,101,0,0.0625,0,Hillshade_9am,2.3097112860875857e-05,0.0006297324531555427,0.0005523001455106204,1.218463179132795e-06,0.012399999999999772,0.00029999999999996696,1.0
16,500,128,20,101,0,0.0625,0,Hillshade_Noon,0.00010000000000001907,8.097583827569977e-05,0.0007592613614012131,2.3059051293201366e-06,0.01736666666666663,0.0006000000000000449,1.0
16,500,128,20,101,0,0.0625,0,Hillshade_3pm,0.00020833333333325846,0.001662540451214577,0.0011170356701381676,4.982551112729428e-06,0.0543333333333334,0.0007000000000000062,1.0
16,500,128,20,101,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00045520237929276845,0.0001413726001396566,0.0006515473699479862,1.6980629417841882e-06,3.3127000000000018,0.0008000000000000229,1.0
16,500,128,20,101,0,0.0625,0,Cover_Type,0.0003888888888889201,7.88430518916771e-05,0.0012260595580024212,6.008884984227842e-06,0.0027999999999999137,0.0010999999999999899,1.0
16,500,128,20,102,0,0.0625,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,500,128,20,102,0,0.0625,0,Elevation,3.407183618762777e-06,0.0007543345571952257,0.0007290291956362943,2.125645507814391e-06,0.29110000000000136,0.0005666666666666598,1.0
16,500,128,20,102,0,0.0625,0,Aspect,0.00010805555555551096,0.0006153751830197149,0.0006086081803374658,1.48144145937223e-06,0.08916666666666685,0.0007000000000000339,1.0
16,500,128,20,102,0,0.0625,0,Slope,0.0003218579234972651,0.001046184185973197,0.0011921596443340689,5.671919979113074e-06,0.019700000000000155,0.0011333333333333195,1.0
16,500,128,20,102,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00010918342020353011,0.000819647503304087,0.0009736517803176909,3.7927419449404834e-06,0.24163333333333586,0.000933333333333286,1.0
16,500,128,20,102,0,0.0625,0,Vertical_Distance_To_Hydrology,5.0952380952346795e-06,0.0005651713384787074,0.0006982822202791649,1.950711124565834e-06,0.028233333333333492,0.0004333333333333411,1.0
16,500,128,20,102,0,0.0625,0,Horizontal_Distance_To_Roadways,7.390754531401433e-06,0.00024412864994734736,0.000590225017487476,1.3932939031957437e-06,0.8735333333333362,0.0004333333333333411,1.0
16,500,128,20,102,0,0.0625,0,Hillshade_9am,3.2808398950101394e-06,5.821407692221126e-06,0.0004909614978340039,9.641310008809376e-07,0.007166666666666798,0.00019999999999997797,1.0
16,500,128,20,102,0,0.0625,0,Hillshade_Noon,7.634408602147262e-05,0.0007810690633684002,0.0007791334939095333,2.4248578477677824e-06,0.016033333333333136,0.000500000000000056,1.0
16,500,128,20,102,0,0.0625,0,Hillshade_3pm,8.387096774185462e-05,0.0005441704701348127,0.0005275862985888517,1.112581989964421e-06,0.021466666666667078,0.00033333333333335213,1.0
16,500,128,20,102,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00024096844648912078,0.0001197392062666644,0.0007730870008477217,2.3909929014965926e-06,1.8428666666666675,0.0006666666666667043,1.0
16,500,128,20,102,0,0.0625,0,Cover_Type,0.0004611111111110973,0.00020233308629151204,0.001326302742126896,7.032556740141547e-06,0.0034999999999999754,0.0012666666666666382,1.0
16,500,128,20,103,0,0.0625,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,500,128,20,103,0,0.0625,0,Elevation,0.0001382007385028902,0.0008109816871371881,0.0008492431829532413,2.883786022286884e-06,0.36126666666666735,0.0007333333333333636,1.0
16,500,128,20,103,0,0.0625,0,Aspect,0.00014166666666663255,0.0005547544573717398,0.0006172916876655397,1.5239270315334896e-06,0.09199999999999979,0.0007333333333333081,1.0
16,500,128,20,103,0,0.0625,0,Slope,0.00033606557377049485,0.0009191624193957465,0.0010710710959831728,4.584462317852372e-06,0.02050000000000011,0.0011666666666666492,1.0
16,500,128,20,103,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00025070737155622304,9.188996909959419e-05,0.0013058678701954843,6.817186110276025e-06,0.38709999999999506,0.0012666666666666382,1.0
16,500,128,20,103,0,0.0625,0,Vertical_Distance_To_Hydrology,6.438095238094783e-05,0.0028990223502809074,0.001693250577082687,1.2184799324926597e-05,0.0580666666666654,0.0004666666666667263,1.0
16,500,128,20,103,0,0.0625,0,Horizontal_Distance_To_Roadways,3.188141070677451e-05,0.00048740685848886346,0.0006216187575836645,1.5454305134303415e-06,1.1991000000000018,0.0004666666666667263,1.0
16,500,128,20,103,0,0.0625,0,Hillshade_9am,8.792650918591368e-06,2.0329580884667605e-05,0.0005800396729850162,1.3480227618248224e-06,0.0062333333333331195,0.00029999999999996696,1.0
16,500,128,20,103,0,0.0625,0,Hillshade_Noon,6.8817204300976e-05,0.00020261576967049513,0.0006549320223307307,1.7155582800855516e-06,0.01286666666666655,0.0004333333333333411,1.0
16,500,128,20,103,0,0.0625,0,Hillshade_3pm,0.0001103494623655873,0.000552243860066453,0.0007456697487290933,2.223046706639261e-06,0.028966666666666762,0.0004333333333333411,1.0
16,500,128,20,103,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00021395510943819282,0.00022390418796380823,0.0007759062117716524,2.407709012316892e-06,1.6427666666666665,0.0006666666666667043,1.0
