gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,accuracy,Horizontal_Distance_To_Hydrology-Vertical_Distance_To_Hydrology,Elevation-Horizontal_Distance_To_Roadways,Aspect-Hillshade_9am,Slope-Hillshade_Noon,Aspect-Hillshade_3pm,Hillshade_9am-Hillshade_3pm
4,500,64,20,101,0,0.25,0,0.021812121212121213,0.01129456798851695,0.0010206342119863424,0.0010829622426918053,1.1076685901076535e-05,0.0042106684034221385,0.0037862859083191984
4,500,64,20,102,0,0.25,0,0.021563636363636365,0.01081292783374912,0.0004612102477050072,0.0027434797686920207,9.987446403011639e-05,0.0021185728595211188,0.002382625708797213
4,500,64,20,103,0,0.25,0,0.021757575757575757,0.0062602544078434194,0.002635760542263217,0.00044832117114659235,0.0007612315694491654,0.0009230421450339714,0.0009419640974117476
4,500,64,20,104,0,0.25,0,0.021036363636363638,0.010300492422707188,0.0009225844044974883,0.00031844134290632945,0.0016988377385356726,0.0014907180252568817,0.002202288639812535
4,500,64,20,105,0,0.25,0,0.021184848484848483,0.008712785395081434,0.0005666299908436,0.0029056722348363402,0.0037005813858216885,0.0021369433723509184,0.0010107212486230033
4,500,64,20,106,0,0.25,0,0.02119090909090909,0.01125589705402055,0.0008242161270670789,0.0021347577665177353,0.0006603598671773852,0.0020574880301325363,0.001114508722406099
4,500,64,20,107,0,0.25,0,0.02112121212121212,0.011358750182554724,2.7834561966516258e-05,0.0012703997244523665,0.0003918045171745548,0.0029190525686355988,0.0018941123779746434
4,500,64,20,108,0,0.25,0,0.021254545454545453,0.006382854914996977,0.0032199522875318493,0.0010181430547128428,0.00041176839607293635,0.0022160658208888683,0.0030616454505260596
4,500,64,20,109,0,0.25,0,0.0213,0.008172418762003555,0.0032348103872316064,0.0006937917196691061,0.00015279345438090795,0.00322686794570871,0.002957979915953171
4,500,128,20,100,0,0.25,0,0.021118181818181817,0.0077597953190844905,0.0010177402407099759,0.0023152168199584047,0.0003261695702930586,0.0029106318521807347,0.00347741222365161
4,500,128,20,101,0,0.25,0,0.021815151515151517,0.010356747925496516,0.0011047122958740426,0.0006852507022420112,0.000374709828606087,0.003358937002503889,0.0019304089546956502
4,500,128,20,102,0,0.25,0,0.021460606060606062,0.009668191871867975,0.0001653922577781593,0.002831975290713958,0.00019698824881935755,0.0017717559723777296,0.0021998303309235336
4,500,128,20,103,0,0.25,0,0.021724242424242424,0.006296982108226215,0.002427011543614029,3.56151240199433e-05,0.0016473627810151454,0.0022396731347997328,0.0019505659275464607
4,500,128,20,104,0,0.25,0,0.020996969696969698,0.013412277583933058,0.0007858887030287938,5.553306385270568e-05,0.0010242382939518388,1.3770678118236079e-05,0.0022784506533104214
4,500,128,20,105,0,0.25,0,0.021212121212121213,0.012215694323378504,0.0018492383771367108,0.0013864383358521606,0.003577639561320467,0.0020559149508768432,0.0016391272532567862
4,500,128,20,106,0,0.25,0,0.02134848484848485,0.010748238075178988,0.0022618248284925653,0.0016030152353209517,0.0012764665842694971,0.003268897345421353,0.0014302456103189513
4,500,128,20,107,0,0.25,0,0.021227272727272727,0.014605960568965015,0.000752068002259559,0.002276014175127913,8.628956316155672e-05,0.0029915087084898683,0.002243124684542392
4,500,128,20,108,0,0.25,0,0.021206060606060607,0.007845779893367115,0.0027786057403671547,0.00052170417419827,0.0018033786522472727,0.0015625363308177382,0.0021279771402147258
4,500,128,20,109,0,0.25,0,0.0213,0.009174530727311616,0.0038738908010303697,0.0016027549175702828,0.001069372987582476,0.0021622932920428942,0.002117690196776212
4,500,256,20,100,0,0.25,0,0.021084848484848484,0.007704548890024694,0.0014150602167629705,0.0015750168255064631,0.0007084635988433884,0.004094053939653197,0.00463361306895614
4,500,256,20,101,0,0.25,0,0.021775757575757577,0.011394069576560594,0.001091967909405901,0.0006013205393360857,0.00012105690136770907,0.0021274255511362465,0.0031640321786372324
4,500,256,20,102,0,0.25,0,0.02145757575757576,0.010272783349669728,0.0009315140170140033,0.00197050389446978,0.0024871140596789006,0.00200975143432896,0.002181260230903427
4,500,256,20,103,0,0.25,0,0.021757575757575757,0.008220858514203224,0.002952332501786121,0.00019066196190190333,0.0008510761129684961,0.0015706450790128293,0.002024301426395317
4,500,256,20,104,0,0.25,0,0.021048484848484848,0.012919883297556185,0.000995593648424367,0.000757221943328701,0.0016604827864243946,0.0006098970570101886,0.0016082049348363357
4,500,256,20,105,0,0.25,0,0.021242424242424243,0.01094183360279133,0.0006047470206776626,0.0014131082330576313,0.003153868911373199,0.003154577090313621,0.002238617057274156
4,500,256,20,106,0,0.25,0,0.021227272727272727,0.010382044355392533,0.0012554421919872872,0.0022812752406279582,0.0019377692649254813,0.0036228959494360056,0.001758428668986938
4,500,256,20,107,0,0.25,0,0.02109090909090909,0.013201873141754838,0.0011658024013429947,0.001264872600813801,0.000878637728318243,0.003804836642581446,0.0010569069169821704
4,500,256,20,108,0,0.25,0,0.021272727272727273,0.008704941151267458,0.0022523325955017075,0.00039991766356226624,0.0008390747910583724,0.0022013918364086654,0.0028505726587686477
4,500,256,20,109,0,0.25,0,0.02135757575757576,0.008917163762659636,0.0011228020443265626,0.002765687042389298,0.0015228857202057556,0.002077747251409563,0.0016901182604858313
4,500,512,20,100,0,0.25,0,0.021,0.00649851757598302,0.0014044022717472145,0.0026489411169083325,0.0006901124788264649,0.0033691275159243453,0.0022992846345699356
4,500,512,20,101,0,0.25,0,0.021763636363636363,0.01107401881942416,0.00028136173661658044,0.0004098655342702843,0.0010679255093205653,0.0027765855931524137,0.002459535434516933
4,500,512,20,102,0,0.25,0,0.021484848484848485,0.010571849912462442,0.0011322963226314089,0.0022239283869120775,0.0009735715634101184,0.003089209118657793,0.0031920442351143817
4,500,512,20,103,0,0.25,0,0.021718181818181817,0.0068077166135124805,0.0027627738347644473,0.0013524093973460703,0.0019138166451372549,0.00360344555199279,0.0017868858030715123
4,500,512,20,104,0,0.25,0,0.021003030303030305,0.013188687996305746,0.0007739715527599364,0.0006147850838611936,0.00014709897883018205,0.0007684690672708671,0.0018595051804387826
4,500,512,20,105,0,0.25,0,0.021124242424242424,0.011175173134682397,5.616879374837182e-05,0.001662358326505448,0.002225210117791105,0.003109441358598911,0.0016041589162633374
4,500,512,20,106,0,0.25,0,0.021315151515151516,0.010510685970770853,0.0007790360410738498,0.0023394261567167202,0.000680690954761259,0.002382432212290045,0.0016691111543024391
4,500,512,20,107,0,0.25,0,0.021254545454545453,0.01321801270077177,0.0012253608554774337,0.001553975349080516,0.0005456573603979064,0.0028546979134148934,0.001714389038847481
4,500,512,20,108,0,0.25,0,0.021212121212121213,0.00876341560085066,0.001785695386814807,4.8068485242227944e-05,0.002358451908748919,0.0018736877462680436,0.00314624609789866
4,500,512,20,109,0,0.25,0,0.021275757575757576,0.010566870901878586,0.002323021512222581,0.0014734094618043712,0.002669071372895756,0.0028434849677382505,0.0018528955959355078
8,300,64,20,100,0,0.125,0,0.010551515151515152,0.0031966865926871648,7.040606081879401e-05,0.0014713058174595922,0.0004190779641743277,0.0017748151611709886,0.0011256778640052873
8,300,64,20,101,0,0.125,0,0.010951515151515151,0.0032023479814936905,0.00028166505308080343,0.0012509417970048159,0.002251980085786575,0.0016454531628825788,0.0011098294310560735
8,300,64,20,102,0,0.125,0,0.010727272727272728,0.006750584398160296,0.0015084274433472063,0.0006006383327782819,0.00044140350712410615,0.0015872236912257438,0.0015062202755580427
8,300,64,20,103,0,0.125,0,0.010903030303030303,0.0035723435928596147,0.0008975990013323855,0.000468508770528083,0.0009238461404161732,0.0007603217754238793,0.0003787213734107826
8,300,64,20,104,0,0.125,0,0.010278787878787879,0.005677133187729234,0.0014698248902613906,0.0007577944422237395,0.0011540115741005027,0.0001095194484980903,0.00029999715454257853
8,300,64,20,105,0,0.125,0,0.010503030303030302,0.004745415225304037,0.0014126828067106342,0.0013787856683545425,0.0024688962797548776,0.0008312340527351101,0.000655517706606214
8,300,64,20,106,0,0.125,0,0.01067878787878788,0.004186268351944294,0.0005179494460152017,0.0010847561226068772,0.0002806367799211765,0.0015384063348749173,0.0010828726113043456
8,300,64,20,107,0,0.125,0,0.010466666666666668,0.0041959717886875594,0.0007705049546074087,0.0007878372137490512,0.0003457699364521421,0.0013372950270404832,0.000761548564595876
8,300,64,20,108,0,0.125,0,0.010390909090909091,0.0017124957994371667,0.00185339787408887,0.0008467338919889716,0.001884330250143512,0.0009387212204801216,0.0014012392896110158
8,300,64,20,109,0,0.125,0,0.010642424242424243,0.003807954929513803,0.002635624511238011,0.00030394695310388925,0.00019473112454211633,0.001932988625130095,0.0017070876312021616
8,300,128,20,100,0,0.125,0,0.010593939393939393,0.0052042198381241495,0.00046921127900552005,0.000589881353266269,0.0006181060395876517,0.0018301818685623574,0.0015197474332245377
8,300,128,20,100,1,0.125,1,0.010527272727272727,0.00429544353426024,0.0005273774651999471,0.0006975661495415128,0.0001733305876699512,0.0015002322903679404,0.0008856155657255952
8,300,128,20,100,2,0.125,2,0.010527272727272727,0.0023037012967837096,0.0014931895711538577,0.000938511488321085,0.0010575277300027093,0.0022329635463043413,0.0013918728821966596
8,300,128,20,100,3,0.125,3,0.010496969696969697,0.004122873412426954,0.0009756983049837734,0.0011276304061266455,0.0004716484938175168,0.0019311175890774149,0.001377705179763984
8,300,128,20,100,4,0.125,4,0.010512121212121212,0.0025682437880298167,0.00021192666487171075,0.0010832105134881693,0.00021736363318252043,0.0007153168476271062,0.0007498621888402377
8,300,128,20,100,5,0.125,5,0.010487878787878787,0.003054492389978631,1.2818593809214655e-05,0.0005527973580271517,0.0014964814019274902,0.001782938871171113,0.0009493403457563951
8,300,128,20,100,6,0.125,6,0.01049090909090909,0.0031061721735643408,0.0008284914857821897,0.0012862541104804283,0.00022724400117938963,0.001522562874337421,0.0012022158418089617
8,300,128,20,100,7,0.125,7,0.010533333333333334,0.002565918719538,0.0008789835544168365,0.0006570348692507815,0.00021924502483499356,0.0017910747343342901,0.001186852445971993
8,300,128,20,100,8,0.125,8,0.010554545454545455,0.004263044635146941,0.0004583972481822532,0.0010223311325613656,0.0005543816184993909,0.0018228299499775075,0.00146493195569396
8,300,128,20,100,9,0.125,9,0.010575757575757575,0.0033379101673016833,0.0010692362129575503,0.0012256843540339097,0.0003825205491572919,0.001241369690671801,0.0005707265494218819
8,300,128,20,100,10,0.125,10,0.010587878787878788,0.003916316051439981,0.0001670068557392317,0.0005460104334183661,0.0012279496367990634,0.0018959234834650448,0.001024855733709485
8,300,128,20,100,11,0.125,11,0.0105,0.003956370380740504,0.001228186335246124,0.0004110178095372191,9.12333347436993e-05,0.0020224975874772668,0.001764220114553721
8,300,128,20,100,12,0.125,12,0.010539393939393939,0.0041207233269516304,0.0004344178588027578,0.00102538893837544,0.0006416006043360586,0.0013948315035638,0.0015365336201905947
8,300,128,20,100,13,0.125,13,0.01052121212121212,0.0028608134747860657,0.001369240663539889,0.0008548777470330638,0.0011074710230380936,0.0018733834283553383,0.0008776010799934611
8,300,128,20,100,14,0.125,14,0.010551515151515152,0.0017259768505208197,0.0003079714638514766,0.0012482730823772615,0.00047519494865884356,0.001599650747302065,0.0013491687795743575
8,300,128,20,100,15,0.125,15,0.010536363636363637,0.004647278327770968,0.0010977348134267228,0.0006591059558140699,0.0016143054463014634,0.000991173244932741,0.0007078378934567704
8,300,128,20,100,16,0.125,16,0.010509090909090909,0.0026544745472580123,0.0006137480744207063,0.0007201040273639137,0.0012170689291725904,0.0017388846611320113,0.0013030827475128673
8,300,128,20,100,17,0.125,17,0.010509090909090909,0.002162729009109927,0.0005774589620138409,0.001170490060259873,0.0008022072916764475,0.00185566884252129,0.0009608897214522533
8,300,128,20,100,18,0.125,18,0.010509090909090909,0.004159036040576965,0.0010658280871555564,0.0003735877777353538,0.0008743144510773127,0.0015144985501321646,0.0010567976594616352
8,300,128,20,100,19,0.125,19,0.010575757575757575,0.004149970203829047,0.0006359560788220205,0.0008250599383837721,0.0005966496019355964,0.0019188728864367195,0.001136335812951838
8,300,128,20,101,0,0.125,0,0.010951515151515151,0.004136341787659456,0.0003030976018434256,0.0002584906063824219,0.00203324420359436,0.0013407530094834644,0.0006747236652147962
8,300,128,20,102,0,0.125,0,0.010621212121212122,0.004558530036377924,0.0016188777671577463,0.0012144518882036257,0.00021739633014831503,0.0015120024223915047,0.0009653896997268383
8,300,128,20,103,0,0.125,0,0.010945454545454545,0.003547760503797079,0.0012031586995097472,0.0002381387734285702,0.0014265824233741706,0.0006547012692544282,0.0008262387871887229
8,300,128,20,104,0,0.125,0,0.010263636363636364,0.0067072859608775254,0.0008377030438036358,0.0005715206318063186,0.000858433783396378,0.0002320507770265549,0.0005212031207593434
8,300,128,20,105,0,0.125,0,0.010527272727272727,0.006944069930803555,0.0016517096052439016,0.000924475784859747,0.0020664803670646997,0.00022508950475812932,0.0004879831803372972
8,300,128,20,106,0,0.125,0,0.010696969696969696,0.0048369951460743455,0.0012368234760031021,0.0011434634603934935,4.28530898926365e-05,0.0022996157534172384,0.0016928942883981664
8,300,128,20,107,0,0.125,0,0.01044848484848485,0.005614779511690929,0.001148568881196055,0.0005329045691038925,0.0003753551542676485,0.0010250551045974643,0.0008476493947353097
8,300,128,20,108,0,0.125,0,0.010406060606060606,0.0036288690364583306,0.0016948725342199357,0.000686671353539622,0.0013066019081901792,0.0006155616295921326,0.0013035101114559397
8,300,128,20,109,0,0.125,0,0.010690909090909091,0.004661253400247338,0.002637992641421516,0.0006347726528189362,5.659574129269168e-05,0.001757871915288433,0.001745975452306172
8,300,256,20,100,0,0.125,0,0.01049090909090909,0.004540303926323645,0.000774524676393837,0.00042774943888459566,0.00026997663006372185,0.0019265769961231795,0.0013381632313566173
8,300,256,20,101,0,0.125,0,0.01090909090909091,0.004087721946417685,0.0003603775800503795,0.0001415622825494458,0.0017878223887147194,0.0017700842394302407,0.0016414674982594096
8,300,256,20,102,0,0.125,0,0.010672727272727273,0.004293512387218352,0.001549836834817609,0.000790403935722938,0.0019238419816895987,0.0018998810241708365,0.0007823412314058318
8,300,256,20,103,0,0.125,0,0.01093030303030303,0.003652424072047049,0.0015892135109518977,0.0004090663599075935,0.0007508350234377181,0.000991730389796379,0.0006708027792211631
8,300,256,20,104,0,0.125,0,0.010312121212121212,0.007353174513705659,0.000838001543473586,0.0005933004365365521,0.002046458444961197,0.0005363787782105468,0.000410796876475905
8,300,256,20,105,0,0.125,0,0.010515151515151516,0.006281055627086507,0.0017711335548944338,0.0011901221834797239,0.0014495950166901678,0.0011300989232567236,0.001144383283519344
8,300,256,20,106,0,0.125,0,0.010730303030303031,0.004795379796432905,0.00022958170396824483,0.0011252720297035966,0.0006620917155742961,0.002046171656482462,0.0014296356052427744
8,300,256,20,107,0,0.125,0,0.010457575757575758,0.006201126388364398,0.0014370834681681315,0.00023683977827674936,0.0012204169827940488,0.0019295836267999192,0.0003481682230277395
8,300,256,20,108,0,0.125,0,0.01046060606060606,0.0043560704973627535,0.0009020506964359505,0.0004984381935343055,0.001677233221928287,1.9446027002749307e-05,0.0011902236700006676
8,300,256,20,109,0,0.125,0,0.010718181818181818,0.004033167264784177,0.0005491284363548466,0.0006434515161842885,0.0005108879209886736,0.0012200022813761225,0.0012969466701578307
8,300,512,20,100,0,0.125,0,0.010518181818181819,0.003607783047161434,0.0013335761583024171,0.0013306467945269204,6.829588946582152e-05,0.0019327780568523104,0.0004975711437276086
8,300,512,20,101,0,0.125,0,0.01093030303030303,0.0054978870750517495,1.9473436215464847e-05,0.0002292903836814814,0.0029478754019792606,0.0013873752498378173,0.000722115964241886
8,300,512,20,102,0,0.125,0,0.010657575757575758,0.004840488615020154,0.0019443461237855673,0.0007547643852536797,0.001304743017290214,0.0022763362971909497,0.0011663428450665602
8,300,512,20,103,0,0.125,0,0.010951515151515151,0.0027909148692462837,0.0017644384356272256,6.399310149061468e-05,0.0022130958223901273,0.0014515341065582633,0.00044806804728850144
8,300,512,20,104,0,0.125,0,0.010245454545454545,0.007120703794711807,0.001513458059889308,0.0009050071695328135,0.0010848451160074737,0.0005581148359622406,0.0007553486554260175
8,300,512,20,105,0,0.125,0,0.01052121212121212,0.00557267650962452,0.0011778532280837008,0.0011296023388908134,0.0014428272064927262,0.0012524130391287427,0.0009977530604839391
8,300,512,20,106,0,0.125,0,0.010715151515151514,0.004166024650382308,0.00039441941632815583,0.0011312809611018432,0.0005920882385846873,0.0014128305661547636,0.0017111360674267905
8,300,512,20,107,0,0.125,0,0.010527272727272727,0.005807826565248181,0.0016393150498890433,3.3617144608315746e-05,0.00034439563755103773,0.0011743064679722956,1.580210522160592e-05
8,300,512,20,108,0,0.125,0,0.010421212121212121,0.0036907754679634122,0.0008279834851736192,0.0005073557966324985,0.0018683334576281578,0.0004105411528914437,0.0008106907265621506
8,300,512,20,109,0,0.125,0,0.010703030303030303,0.004457737996752346,0.00025837949906384915,0.000518674672743793,0.0019744023866528682,0.0011994495716889527,0.0012257502266559803
8,500,64,20,100,0,0.125,0,0.010575757575757575,0.002875619027891646,2.6213089457283376e-05,0.001277800803270206,0.0004068455616707883,0.002006780068198895,0.0014557804453424945
8,500,64,20,101,0,0.125,0,0.011033333333333332,0.0034423723891552275,0.00011220857582502107,0.0011272007384487755,0.002131081818533223,0.0023852878525778523,0.0019415289040714144
8,500,64,20,102,0,0.125,0,0.010778787878787879,0.0074511973586078905,0.0013338268224531073,0.0008549821023927883,0.0004982388332913526,0.0017831590450261981,0.0015151056807493012
8,500,64,20,103,0,0.125,0,0.010966666666666666,0.003664489578254508,0.0013881012497556655,0.0008685288844160358,0.0009117534431201099,0.0008703546323909146,0.00046733439454403717
8,500,64,20,104,0,0.125,0,0.010327272727272727,0.005324441620974214,0.0012187418779459958,0.0005878711632157836,0.0011364783513593483,0.0004782175737846214,0.0002878049704438115
8,500,64,20,105,0,0.125,0,0.010548484848484849,0.00509880456873153,0.0010331742528550323,0.0018055173928527278,0.0024999495421519735,0.0010678619181565658,0.0007915495269492842
8,500,64,20,106,0,0.125,0,0.01073939393939394,0.004499830867165032,0.00015606445125347578,0.0012196278302239968,0.00026857031943744377,0.0008658824774115058,0.0006828846022676432
8,500,64,20,107,0,0.125,0,0.010512121212121212,0.005233667814028191,0.000825555029016275,0.0008904707716615328,0.000450609830988491,0.0009608990971123989,0.0006106839112654819
8,500,64,20,108,0,0.125,0,0.01046060606060606,0.0018622749658015025,0.0023223602712055184,0.0009701614821836783,0.0016771303282011405,0.0012633141920757726,0.0018490290676561427
8,500,64,20,109,0,0.125,0,0.01066969696969697,0.0038870434898609983,0.0027909507005746048,0.0005050782426192671,0.0002903855703571709,0.00247202491753878,0.002040241036093253
8,500,128,20,100,0,0.125,0,0.010636363636363637,0.005175378314379518,0.0007492913239881421,0.00039048533512942994,0.0007436663539564427,0.00213852846082488,0.0017722570114208195
8,500,128,20,101,0,0.125,0,0.011027272727272728,0.004257446439110695,0.0005958756240282485,0.0004383479484978114,0.0018364359266370073,0.0022195568877609686,0.0013383598933070118
8,500,128,20,102,0,0.125,0,0.010687878787878788,0.004696915148159786,0.0016148680232485394,0.0015643085742376229,0.0002540018458714577,0.0015381922591579057,0.001077839613722092
8,500,128,20,103,0,0.125,0,0.010948484848484848,0.0034132265100057283,0.0014889992437758643,0.0006626444274107468,0.0014031710503052846,0.0006741291450054931,0.0008513919297107928
8,500,128,20,104,0,0.125,0,0.010333333333333333,0.006666632072267735,0.00043924539459976205,0.0002427682224819258,0.0009213741394756995,6.742661276575575e-05,0.000563643949291439
8,500,128,20,105,0,0.125,0,0.010563636363636364,0.006918698717427043,0.001285841541376534,0.0013602793835784943,0.0019059906722886989,0.0008993368350730139,0.0010479917847263176
8,500,128,20,106,0,0.125,0,0.010787878787878787,0.005261577671801825,0.0009818211396746778,0.0010085581801362218,2.779051793855689e-05,0.00163739302376644,0.001223742642220552
8,500,128,20,107,0,0.125,0,0.010503030303030302,0.006635011724074297,0.0012253001237963513,0.0007061106465922069,0.0004095782357473412,0.0008645015826560811,0.000730469789566236
8,500,128,20,108,0,0.125,0,0.010436363636363636,0.0030812222304078237,0.002076795526066083,0.0007176520589122433,0.001231492987636729,0.0005824149713596163,0.0014077903812082654
8,500,128,20,109,0,0.125,0,0.010724242424242424,0.004545344872007196,0.0027240034127278055,0.00011328495836875127,3.8998371948950326e-05,0.0019211098608494443,0.001730736628785986
8,500,256,20,100,0,0.125,0,0.010551515151515152,0.0044048334472688725,0.000824383106344269,0.0005793501154876655,0.0002555142063789729,0.0021199699819859836,0.0017378171258813151
8,500,256,20,101,0,0.125,0,0.010993939393939394,0.004475715240649583,0.00017361515878685767,0.0001146564000720918,0.0016492405573507948,0.0011410199839284746,0.0013875515090489851
8,500,256,20,102,0,0.125,0,0.010772727272727272,0.004725027721441224,0.001320427386072384,0.001138233712209287,0.0020404437221098284,0.0023198136291868927,0.0014171964034023097
8,500,256,20,103,0,0.125,0,0.011006060606060606,0.003690229590590447,0.001782590183842414,0.0005949864998155712,0.000769246327202622,0.0007197753004206591,0.00048449185362286123
8,500,256,20,104,0,0.125,0,0.010336363636363637,0.007392207986686303,0.0005535597581739777,0.0008005912834663192,0.0020950993490995,0.0003738916876921036,0.00025333213709136
8,500,256,20,105,0,0.125,0,0.010533333333333334,0.006645050177374749,0.0012120419480748201,0.0010666616598098426,0.001368107575708911,0.001486415390783952,0.0013066581904376527
8,500,256,20,106,0,0.125,0,0.010742424242424243,0.004953566016940443,0.0005654801347728095,0.001082539282504353,0.0006100941338871662,0.002167918049149502,0.0013998548803095861
8,500,256,20,107,0,0.125,0,0.010466666666666668,0.007073532997636297,0.0017204342941399154,0.00014041594766821622,0.0009850797967107577,0.0009581001421249611,0.00038138538016292554
8,500,256,20,108,0,0.125,0,0.010469696969696969,0.004935947959126945,0.0012926671617182735,0.0004971445306801148,0.0015579565136656906,0.001007405353335891,0.002016673591113797
8,500,256,20,109,0,0.125,0,0.010730303030303031,0.004828578984809441,0.0007600947580249694,0.0007993799297253288,0.0003328340324668347,0.0017010406588118486,0.0017358157848622842
8,500,512,20,100,0,0.125,0,0.010545454545454545,0.0037190105361698585,0.0016199944719248334,0.0012381684278805409,0.00012301082466648113,0.0017241255448866657,0.000468942153439932
8,500,512,20,101,0,0.125,0,0.011,0.005580264564246241,0.00014739831212338812,0.00011095783198006537,0.0027840611758969524,0.0018543006234261234,0.0010950092394087026
8,500,512,20,102,0,0.125,0,0.010757575757575757,0.0054875553788925405,0.001818484117449504,0.0012431073415943147,0.0013159030394002918,0.00213976356062759,0.0013918396579094467
8,500,512,20,103,0,0.125,0,0.01096969696969697,0.0027404165121084423,0.0019492946044477656,7.912902079716796e-05,0.002267215120453032,0.0014860203372432546,0.00036050038942693366
8,500,512,20,104,0,0.125,0,0.010315151515151515,0.007599543165201561,0.0010184075981056343,0.0006924572084677537,0.0010536418056511989,0.0005817904374088302,0.0005461907809441143
8,500,512,20,105,0,0.125,0,0.01052121212121212,0.005863201947381837,0.000772853155202819,0.001291397344188761,0.0013340726852535262,0.0016976410969997495,0.001212627972076006
8,500,512,20,106,0,0.125,0,0.010809090909090909,0.004721592248615789,0.0006688211768337753,0.001133417004188219,0.0005975218921268925,0.0010808194767308803,0.0013505346715917367
8,500,512,20,107,0,0.125,0,0.010548484848484849,0.00655728125752979,0.0019471052368393474,0.0004075789894805436,0.0003475123790500712,0.0005396893914431786,0.0003489395648812307
8,500,512,20,108,0,0.125,0,0.01044848484848485,0.0036534449274206295,0.0011800074533208035,0.0005398217104550431,0.00159897452473599,0.0012196159045171665,0.0015574053949425901
8,500,512,20,109,0,0.125,0,0.010703030303030303,0.005276538689638643,0.00033588933517441304,0.0004176422472094178,0.001794462028136364,0.0021639481694834973,0.0018509772681395544
16,300,64,20,100,0,0.0625,0,0.005357575757575757,0.0011084042432847716,0.00029546292608951304,0.0006333056277533404,0.000986697421433246,0.0006118268725210865,0.0002842740094439437
16,300,64,20,101,0,0.0625,0,0.005512121212121212,0.0013769754870712084,0.0005184728774135179,0.0005091627568342254,0.002164108006502725,0.0007008752741488379,0.0009364752494824433
16,300,64,20,102,0,0.0625,0,0.005321212121212122,0.0034198820836194776,0.001261329033782669,0.0007046209549718277,0.00023125128148861852,0.0010676706008574807,0.0008236242595408246
16,300,64,20,103,0,0.0625,0,0.005536363636363636,0.0013155545277302957,0.00018995213956364998,9.004641131162472e-05,2.3995202728184337e-05,0.0005943848870197669,0.0003467769574256057
16,300,64,20,104,0,0.0625,0,0.005121212121212121,0.004134698083687376,0.0005064224532142648,0.00040831601559133767,0.00030109622396449527,2.4416558130343603e-06,0.00013040365312751918
16,300,64,20,105,0,0.0625,0,0.005242424242424242,0.0039985316041563366,0.0011422721855545695,0.0009853676121092455,0.0016879033869548633,0.00025135883402084,6.599449790424613e-05
16,300,64,20,106,0,0.0625,0,0.005406060606060606,0.0023848699489337944,0.0005262053554068056,0.0010181359607470558,0.00016094541183981297,0.0009853798261996003,0.0006470861307481793
16,300,64,20,107,0,0.0625,0,0.005327272727272727,0.0029712690438607682,0.00041237983810995496,0.0004022016979289924,0.0011567315781076807,0.0012417552215855316,0.00033485841868920657
16,300,64,20,108,0,0.0625,0,0.00523030303030303,0.0003096448941638864,0.002064584837967548,0.0006882489540403845,0.0015010784176473458,1.1568736129651749e-05,0.00028669935490928855
16,300,64,20,109,0,0.0625,0,0.005272727272727273,0.0010152787125527402,0.0003567224378188725,0.00045284407480690274,0.00020495592028443806,0.0014193461158622644,0.001190319623512453
16,300,128,20,100,0,0.0625,0,0.005354545454545455,0.002797274135606177,0.0002046823564544067,0.00019325151778959015,0.0011281926697594147,0.0009866569154682394,0.000837713648510131
16,300,128,20,100,1,0.0625,1,0.005306060606060606,0.0029524688447680964,0.00023622835132673924,0.00013071034113868823,0.0005166378749822275,0.0008591771372219765,0.0001984634850512098
16,300,128,20,100,2,0.0625,2,0.005324242424242424,0.0013967243912780944,0.0008637790314731433,0.00030071000428975056,0.0007038011420171156,0.000973472496110001,0.0003231931165671859
16,300,128,20,100,3,0.0625,3,0.0053,0.0028826805349122363,0.001094376720078193,0.0005419827588542448,0.0014404308546576176,0.0009601528449599915,0.0003626477813423846
16,300,128,20,100,4,0.0625,4,0.005321212121212122,0.0010868791648439118,0.00033458402740910794,0.00023852364821610688,0.0010724597437424177,0.0006562697379851224,0.000534716360564802
16,300,128,20,100,5,0.0625,5,0.005315151515151515,0.0013033449718687978,0.0005229920032998134,0.00010649730680382198,0.0016714238555056954,0.00048822370470705685,4.776243454800634e-05
16,300,128,20,100,6,0.0625,6,0.005315151515151515,0.001234408382237351,0.000772960548712383,0.0006237533257286139,0.0006979501709960668,0.0007064519504460607,0.0006565931978490955
16,300,128,20,100,7,0.0625,7,0.005357575757575757,0.0009993111517846462,0.0008268721744221242,0.00039652931924203164,0.0008978331019362418,0.00027903411327893327,0.0002743887728192913
16,300,128,20,100,8,0.0625,8,0.0053606060606060605,0.0021649454681807916,0.0005171682806365599,0.0006347776106035764,6.744594397243325e-05,0.0007452301239741214,0.00032789397263918295
16,300,128,20,100,9,0.0625,9,0.005348484848484848,0.0017662210222588156,0.0004459366101431286,0.00031600195912309827,0.00047678997275807475,0.0005818561226901638,1.750495524820482e-05
16,300,128,20,100,10,0.0625,10,0.005357575757575757,0.002135630540325934,7.337983426751514e-05,0.00021826663368480125,0.00156804283561264,0.0005722684720752636,0.0001992913118338381
16,300,128,20,100,11,0.0625,11,0.005315151515151515,0.0018035590623708831,0.0008377891096306698,1.0353104671328739e-05,0.0007506468960602112,0.0005132199576826131,0.0004315472161121191
16,300,128,20,100,12,0.0625,12,0.00533939393939394,0.0021589344837745677,0.00010436029392923465,0.00041143035089049153,0.00036381121672697845,0.0003895908116200215,0.0004460177817608016
