gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std
8,500,128,20,106,0,0.125,0,Hillshade_3pm,1.8413978494547315e-05,0.0006529714121651876
8,500,128,20,106,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0004196616943166621,8.733427166733189e-05
8,500,128,20,106,0,0.125,0,Cover_Type,0.0007500000000000284,0.00017507327594048152
8,500,128,20,107,0,0.125,0,Id,0.0,0.0
8,500,128,20,107,0,0.125,0,Elevation,0.0001794729775092501,0.0016612285564499047
8,500,128,20,107,0,0.125,0,Aspect,0.0002487037037037491,0.0004836090385314902
8,500,128,20,107,0,0.125,0,Slope,1.9125683060132664e-05,0.00012271795227817932
8,500,128,20,107,0,0.125,0,Horizontal_Distance_To_Hydrology,0.0005875651526433288,0.0018934057036684993
8,500,128,20,107,0,0.125,0,Vertical_Distance_To_Hydrology,0.00018799999999999834,0.004807787813345095
8,500,128,20,107,0,0.125,0,Horizontal_Distance_To_Roadways,0.00026119619689945556,0.0006254946981354857
8,500,128,20,107,0,0.125,0,Hillshade_9am,4.514435695542456e-05,0.0006586975490803809
8,500,128,20,107,0,0.125,0,Hillshade_Noon,5.956989247307877e-05,0.0010378126261742122
8,500,128,20,107,0,0.125,0,Hillshade_3pm,4.677419354844999e-05,0.0005547470539080185
8,500,128,20,107,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0006669222547516249,0.0007228192999532111
8,500,128,20,107,0,0.125,0,Cover_Type,0.0005166666666667208,6.556429971545714e-05
8,500,128,20,108,0,0.125,0,Id,0.0,0.0
8,500,128,20,108,0,0.125,0,Elevation,0.00043465928163797986,0.0015312843561513434
8,500,128,20,108,0,0.125,0,Aspect,7.370370370370298e-05,1.8388454539675783e-05
8,500,128,20,108,0,0.125,0,Slope,4.918032786873784e-06,0.00022197691237094385
8,500,128,20,108,0,0.125,0,Horizontal_Distance_To_Hydrology,0.0004090096798212868,0.0009755397380751074
8,500,128,20,108,0,0.125,0,Vertical_Distance_To_Hydrology,0.00034699999999999824,0.0058628519323756425
8,500,128,20,108,0,0.125,0,Horizontal_Distance_To_Roadways,0.00032787223080889933,0.0015954610073042556
8,500,128,20,108,0,0.125,0,Hillshade_9am,2.6509186351690877e-05,0.0004897443355841312
8,500,128,20,108,0,0.125,0,Hillshade_Noon,3.16129032257557e-05,0.0008384149706262515
8,500,128,20,108,0,0.125,0,Hillshade_3pm,1.1693548387141149e-05,0.00039922577780982204
8,500,128,20,108,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0004864398903295255,0.0002574887233553706
8,500,128,20,108,0,0.125,0,Cover_Type,0.001188888888888906,0.0005464603507128866
8,500,128,20,109,0,0.125,0,Id,0.0,0.0
8,500,128,20,109,0,0.125,0,Elevation,0.00027035918093318675,0.0011076151909624318
8,500,128,20,109,0,0.125,0,Aspect,0.00018138888888891022,0.00020726501905665357
8,500,128,20,109,0,0.125,0,Slope,0.00014808743169398368,0.0015774814584827053
8,500,128,20,109,0,0.125,0,Horizontal_Distance_To_Hydrology,0.00034797716554976093,0.0008534653049621768
8,500,128,20,109,0,0.125,0,Vertical_Distance_To_Hydrology,0.00036971428571428686,0.005159754413694071
8,500,128,20,109,0,0.125,0,Horizontal_Distance_To_Roadways,0.00040873027024499186,0.0005081955777070667
8,500,128,20,109,0,0.125,0,Hillshade_9am,1.9685039370060836e-05,0.0004652843167121096
8,500,128,20,109,0,0.125,0,Hillshade_Noon,5.591397849464615e-05,0.0005251591567059827
8,500,128,20,109,0,0.125,0,Hillshade_3pm,3.7634408602253834e-06,0.0006180513286339014
8,500,128,20,109,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0006628142571681319,0.00012207058150622954
8,500,128,20,109,0,0.125,0,Cover_Type,0.0008277777777777976,0.00023638753721790356
8,500,256,20,100,0,0.125,0,Id,0.0,0.0
8,500,256,20,100,0,0.125,0,Elevation,0.00013160456529034124,0.000629916228536165
8,500,256,20,100,0,0.125,0,Aspect,6.018518518513045e-05,3.404781184401666e-05
8,500,256,20,100,0,0.125,0,Slope,3.169398907101292e-05,0.00014230454564506933
8,500,256,20,100,0,0.125,0,Horizontal_Distance_To_Hydrology,0.00048590220898486394,0.0012848990322437354
8,500,256,20,100,0,0.125,0,Vertical_Distance_To_Hydrology,0.00020290476190475764,0.004667294038193697
8,500,256,20,100,0,0.125,0,Horizontal_Distance_To_Roadways,0.00021874385274698525,0.00033881305958365505
8,500,256,20,100,0,0.125,0,Hillshade_9am,5.249343832027413e-05,0.0014685640730652877
8,500,256,20,100,0,0.125,0,Hillshade_Noon,8.559139784955322e-05,0.0011561305001031408
8,500,256,20,100,0,0.125,0,Hillshade_3pm,1.6666666666646925e-05,9.606860232156607e-05
8,500,256,20,100,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0004939309447465316,9.388601028916544e-05
8,500,256,20,100,0,0.125,0,Cover_Type,0.0006722222222222592,0.00032296991689352946
8,500,256,20,102,0,0.125,0,Id,0.0,0.0
8,500,256,20,102,0,0.125,0,Elevation,0.0001823934206109159,0.0013008322802727245
8,500,256,20,102,0,0.125,0,Aspect,1.175925925925488e-05,4.287413336640652e-05
8,500,256,20,102,0,0.125,0,Slope,6.229508196721353e-05,0.0006272708809420203
8,500,256,20,102,0,0.125,0,Horizontal_Distance_To_Hydrology,0.00031918590220897814,0.00012002605469550723
8,500,256,20,102,0,0.125,0,Vertical_Distance_To_Hydrology,0.0003182857142857135,0.004951957987221666
8,500,256,20,102,0,0.125,0,Horizontal_Distance_To_Roadways,8.876867594026456e-05,0.0007451455734223723
8,500,256,20,102,0,0.125,0,Hillshade_9am,3.70078740157457e-05,0.000569059881596822
8,500,256,20,102,0,0.125,0,Hillshade_Noon,7.2473118279592e-05,0.0005031379793927327
8,500,256,20,102,0,0.125,0,Hillshade_3pm,2.5537634408303874e-06,0.0005714009524838679
8,500,256,20,102,0,0.125,0,Horizontal_Distance_To_Fire_Points,8.318925450824069e-05,0.00012434756055288118
8,500,256,20,102,0,0.125,0,Cover_Type,0.0009055555555555669,0.0005351592889420858
8,500,256,20,103,0,0.125,0,Id,0.0,0.0
8,500,256,20,103,0,0.125,0,Elevation,0.0003633098355152843,0.001102323888615587
8,500,256,20,103,0,0.125,0,Aspect,0.00013370370370372104,4.2687134369112e-05
8,500,256,20,103,0,0.125,0,Slope,0.00016612021857921667,0.0011154225128513834
8,500,256,20,103,0,0.125,0,Horizontal_Distance_To_Hydrology,0.00036604616530156765,0.00030670479800375567
8,500,256,20,103,0,0.125,0,Vertical_Distance_To_Hydrology,0.00016876190476190393,0.003559170904878176
8,500,256,20,103,0,0.125,0,Horizontal_Distance_To_Roadways,0.00036981874385275565,0.001152971330531047
8,500,256,20,103,0,0.125,0,Hillshade_9am,3.425196850395509e-05,0.0005591603685739077
8,500,256,20,103,0,0.125,0,Hillshade_Noon,8.322580645162522e-05,0.001134802172074113
8,500,256,20,103,0,0.125,0,Hillshade_3pm,2.6612903225887684e-05,0.0005723235137113029
8,500,256,20,103,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0003613457874436916,0.00019397968452741776
8,500,256,20,103,0,0.125,0,Cover_Type,0.0008500000000000174,0.00026699555421263874
8,500,256,20,104,0,0.125,0,Id,0.0,0.0
8,500,256,20,104,0,0.125,0,Elevation,7.772742531049687e-05,0.0013903454082017687
8,500,256,20,104,0,0.125,0,Aspect,6.851851851842462e-06,1.1911917198363522e-05
8,500,256,20,104,0,0.125,0,Slope,0.00014754098360653386,0.0009954605458555134
8,500,256,20,104,0,0.125,0,Horizontal_Distance_To_Hydrology,0.0003657483246463083,0.0001053429748604267
8,500,256,20,104,0,0.125,0,Vertical_Distance_To_Hydrology,0.0003045714285714293,0.006114136985284885
8,500,256,20,104,0,0.125,0,Horizontal_Distance_To_Roadways,0.0002657393096342531,0.00022083011078165453
8,500,256,20,104,0,0.125,0,Hillshade_9am,4.6719160104971244e-05,0.0010111918565081477
8,500,256,20,104,0,0.125,0,Hillshade_Noon,8.881720430108984e-05,0.0015832653223612988
8,500,256,20,104,0,0.125,0,Hillshade_3pm,4.247311827960461e-05,0.0006546878007769938
8,500,256,20,104,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0006217203401645249,0.00040832177689328734
8,500,256,20,104,0,0.125,0,Cover_Type,0.0007999999999999859,0.00015806754463722463
8,500,256,20,105,0,0.125,0,Id,0.0,0.0
8,500,256,20,105,0,0.125,0,Elevation,0.00016233635448137764,0.00015121675578659655
8,500,256,20,105,0,0.125,0,Aspect,8.24999999999755e-05,4.497038031195971e-05
8,500,256,20,105,0,0.125,0,Slope,3.606557377049511e-05,0.0007028709126991124
8,500,256,20,105,0,0.125,0,Horizontal_Distance_To_Hydrology,0.0004619012161826661,0.0010644902895142218
8,500,256,20,105,0,0.125,0,Vertical_Distance_To_Hydrology,0.0002978095238095234,0.00609781630366953
8,500,256,20,105,0,0.125,0,Horizontal_Distance_To_Roadways,0.0002940892698234581,0.000283884395339001
8,500,256,20,105,0,0.125,0,Hillshade_9am,4.8687664042044465e-05,0.0007978887850334076
8,500,256,20,105,0,0.125,0,Hillshade_Noon,6.881720430115937e-05,0.0012440431360207474
8,500,256,20,105,0,0.125,0,Hillshade_3pm,1.7338709677421923e-05,0.0002370766681860358
8,500,256,20,105,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.00023096333472745026,0.00021771490989000135
8,500,256,20,105,0,0.125,0,Cover_Type,0.00036111111111110833,0.0007788707874603427
8,500,256,20,106,0,0.125,0,Id,0.0,0.0
8,500,256,20,106,0,0.125,0,Elevation,0.00022309499832160593,0.0010721306342354267
8,500,256,20,106,0,0.125,0,Aspect,0.00019138888888884745,0.00021224424760644766
8,500,256,20,106,0,0.125,0,Slope,0.000215300546448071,0.0017193130663349964
8,500,256,20,106,0,0.125,0,Horizontal_Distance_To_Hydrology,0.0004507073715562172,0.0015569672413574054
8,500,256,20,106,0,0.125,0,Vertical_Distance_To_Hydrology,0.00020757142857142697,0.003631953343798587
8,500,256,20,106,0,0.125,0,Horizontal_Distance_To_Roadways,0.0002043464006370071,5.204858582929405e-06
8,500,256,20,106,0,0.125,0,Hillshade_9am,2.7165354330715286e-05,0.0008190089819252326
8,500,256,20,106,0,0.125,0,Hillshade_Noon,8.967741935488184e-05,0.0009503323820602879
8,500,256,20,106,0,0.125,0,Hillshade_3pm,7.123655913985768e-06,0.0008711084643313063
8,500,256,20,106,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0005519262047493431,8.086059308866085e-05
8,500,256,20,106,0,0.125,0,Cover_Type,0.0008055555555555779,7.892995002115024e-05
8,500,256,20,107,0,0.125,0,Id,0.0,0.0
8,500,256,20,107,0,0.125,0,Elevation,0.0003010406176568504,0.0018628308561172992
8,500,256,20,107,0,0.125,0,Aspect,0.0005239814814815071,0.0007129398298699137
8,500,256,20,107,0,0.125,0,Slope,1.2021857923517784e-05,0.0004531278723261803
8,500,256,20,107,0,0.125,0,Horizontal_Distance_To_Hydrology,0.0006359890791759663,0.0025096840703236084
8,500,256,20,107,0,0.125,0,Vertical_Distance_To_Hydrology,0.00024952380952380994,0.004819621081457298
8,500,256,20,107,0,0.125,0,Horizontal_Distance_To_Roadways,0.00039412205517304864,0.0011137221127075641
8,500,256,20,107,0,0.125,0,Hillshade_9am,4.251968503932693e-05,0.0005367943639429055
8,500,256,20,107,0,0.125,0,Hillshade_Noon,8.838709677419385e-05,0.0014233651633988626
8,500,256,20,107,0,0.125,0,Hillshade_3pm,6.922043010753268e-05,0.0010253069620661782
8,500,256,20,107,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.000640503740880169,0.0006975035331427955
8,500,256,20,107,0,0.125,0,Cover_Type,0.0005722222222222703,0.0005965379584974694
8,500,256,20,108,0,0.125,0,Id,0.0,0.0
8,500,256,20,108,0,0.125,0,Elevation,0.0003102719033232302,0.0005819377266736046
8,500,256,20,108,0,0.125,0,Aspect,1.972222222216639e-05,0.0001068057329183239
8,500,256,20,108,0,0.125,0,Slope,2.732240437155985e-05,0.00020475059086147164
8,500,256,20,108,0,0.125,0,Horizontal_Distance_To_Hydrology,0.00031265822784811066,0.0004780396479636985
8,500,256,20,108,0,0.125,0,Vertical_Distance_To_Hydrology,0.00039847619047619226,0.008251928072706003
8,500,256,20,108,0,0.125,0,Horizontal_Distance_To_Roadways,0.00024210575617070526,0.001860593879034002
8,500,256,20,108,0,0.125,0,Hillshade_9am,2.7427821522325048e-05,0.0006653304809743966
8,500,256,20,108,0,0.125,0,Hillshade_Noon,2.1505376344799925e-07,0.0006424139290198852
8,500,256,20,108,0,0.125,0,Hillshade_3pm,6.989247311830768e-06,0.00033812516996383656
8,500,256,20,108,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.00026912960639435227,0.00015454213670652782
8,500,256,20,108,0,0.125,0,Cover_Type,0.0010388888888888854,2.9257429072857094e-06
8,500,256,20,109,0,0.125,0,Id,0.0,0.0
8,500,256,20,109,0,0.125,0,Elevation,0.00017051023833499062,0.0007259732210207869
8,500,256,20,109,0,0.125,0,Aspect,0.00010731481481482459,0.00016243850796264343
8,500,256,20,109,0,0.125,0,Slope,7.759562841528473e-05,0.001098940507163308
8,500,256,20,109,0,0.125,0,Horizontal_Distance_To_Hydrology,0.00039148672127078883,0.0009105000244391795
8,500,256,20,109,0,0.125,0,Vertical_Distance_To_Hydrology,0.00024914285714285506,0.004225026067703254
8,500,256,20,109,0,0.125,0,Horizontal_Distance_To_Roadways,0.00015551964779166367,0.0005459793288064505
8,500,256,20,109,0,0.125,0,Hillshade_9am,1.4698162729699135e-05,0.0005346409809686932
8,500,256,20,109,0,0.125,0,Hillshade_Noon,9.440860215055446e-05,0.0009627017242873672
8,500,256,20,109,0,0.125,0,Hillshade_3pm,5.510752688240377e-06,0.0007185083875457784
8,500,256,20,109,0,0.125,0,Horizontal_Distance_To_Fire_Points,0.0006823923044751195,0.00041729772156751436
8,500,256,20,109,0,0.125,0,Cover_Type,0.0006722222222222592,9.778824940365181e-06
16,300,64,20,100,0,0.0625,0,Id,0.0,0.0
16,300,64,20,100,0,0.0625,0,Elevation,8.935884525001639e-05,0.0008277395423992515
16,300,64,20,100,0,0.0625,0,Aspect,9.481481481480438e-05,0.00011965440324892079
16,300,64,20,100,0,0.0625,0,Slope,1.147540983606795e-05,0.0006912380134698451
16,300,64,20,100,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.000180938198064032,0.0011799175437301789
16,300,64,20,100,0,0.0625,0,Vertical_Distance_To_Hydrology,4.6380952380949176e-05,0.0015352432412875797
16,300,64,20,100,0,0.0625,0,Horizontal_Distance_To_Roadways,4.919675893401159e-05,0.0005454710611162054
16,300,64,20,100,0,0.0625,0,Hillshade_9am,4.514435695542456e-05,0.0013370977203811146
16,300,64,20,100,0,0.0625,0,Hillshade_Noon,2.1290322580618465e-05,0.0005708292672548522
16,300,64,20,100,0,0.0625,0,Hillshade_3pm,1.9220430107477312e-05,4.946982294014704e-05
16,300,64,20,100,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00038743436033276865,5.7503733712741e-05
16,300,64,20,100,0,0.0625,0,Cover_Type,0.000494444444444427,8.393134734799246e-05
16,300,64,20,101,0,0.0625,0,Id,0.0,0.0
16,300,64,20,101,0,0.0625,0,Elevation,4.003021148027461e-05,0.00028810580809490374
16,300,64,20,101,0,0.0625,0,Aspect,0.00011712962962964943,0.00018049661778730958
16,300,64,20,101,0,0.0625,0,Slope,4.043715846994818e-05,0.0006862161219738486
16,300,64,20,101,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00023358153387938304,0.0009522000849102113
16,300,64,20,101,0,0.0625,0,Vertical_Distance_To_Hydrology,0.0001523809523809559,0.0022730430311427223
16,300,64,20,101,0,0.0625,0,Horizontal_Distance_To_Roadways,0.00012541332958646625,0.0004186008981829065
16,300,64,20,101,0,0.0625,0,Hillshade_9am,5.511811023581227e-06,5.908095927131495e-05
16,300,64,20,101,0,0.0625,0,Hillshade_Noon,2.7956989247323073e-05,0.00046516528117606704
16,300,64,20,101,0,0.0625,0,Hillshade_3pm,7.795698924760767e-06,0.0003108913620247164
16,300,64,20,101,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.0003305543937915862,0.00038728313735994746
16,300,64,20,101,0,0.0625,0,Cover_Type,0.0007444444444444365,0.00054672945517612
16,300,64,20,102,0,0.0625,0,Id,0.0,0.0
16,300,64,20,102,0,0.0625,0,Elevation,4.1221886539216134e-05,0.0010721385538082946
16,300,64,20,102,0,0.0625,0,Aspect,3.564814814814731e-05,7.444007536357161e-06
16,300,64,20,102,0,0.0625,0,Slope,1.3661202185779925e-05,0.00034305187921990514
16,300,64,20,102,0,0.0625,0,Horizontal_Distance_To_Hydrology,2.037726482998187e-05,0.0011237100937660073
16,300,64,20,102,0,0.0625,0,Vertical_Distance_To_Hydrology,5.5666666666667195e-05,0.001090854865218117
16,300,64,20,102,0,0.0625,0,Horizontal_Distance_To_Roadways,3.930026696642518e-05,0.00047258585589990133
16,300,64,20,102,0,0.0625,0,Hillshade_9am,1.2860892388430796e-05,0.00010300641509195344
16,300,64,20,102,0,0.0625,0,Hillshade_Noon,2.3225806451650456e-05,7.053013068412053e-05
16,300,64,20,102,0,0.0625,0,Hillshade_3pm,3.145161290323846e-05,0.00043561138365560525
16,300,64,20,102,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.0001431990334122807,0.0002551805671926627
16,300,64,20,102,0,0.0625,0,Cover_Type,0.0007555555555555463,0.0006856700332052866
16,300,64,20,103,0,0.0625,0,Id,0.0,0.0
16,300,64,20,103,0,0.0625,0,Elevation,0.00013304800268545955,0.0009947040025315805
16,300,64,20,103,0,0.0625,0,Aspect,3.73148148148693e-05,9.327309394550524e-05
16,300,64,20,103,0,0.0625,0,Slope,2.29508196721359e-05,0.0006666311427599397
16,300,64,20,103,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00021836684040706022,0.00010675735632673374
16,300,64,20,103,0,0.0625,0,Vertical_Distance_To_Hydrology,9.523809524125682e-08,0.001294971557617632
16,300,64,20,103,0,0.0625,0,Horizontal_Distance_To_Roadways,6.543955786615798e-05,0.0004077140164917956
16,300,64,20,103,0,0.0625,0,Hillshade_9am,3.1364829396359595e-05,0.0004197158340022451
16,300,64,20,103,0,0.0625,0,Hillshade_Noon,3.1397849462307696e-05,0.0004536479661691698
16,300,64,20,103,0,0.0625,0,Hillshade_3pm,2.28494623656623e-05,0.0003522730965712275
16,300,64,20,103,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00035801384822716577,1.175605397033573e-05
16,300,64,20,103,0,0.0625,0,Cover_Type,0.0007055555555555889,2.7540843426694226e-05
16,300,64,20,104,0,0.0625,0,Id,0.0,0.0
16,300,64,20,104,0,0.0625,0,Elevation,1.2151728768045654e-05,0.0004878952578432786
16,300,64,20,104,0,0.0625,0,Aspect,2.8425925925922177e-05,4.9327621783209356e-05
16,300,64,20,104,0,0.0625,0,Slope,2.8961748633880232e-05,0.00021985563348969167
16,300,64,20,104,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00019061801935964275,0.0004294566232019509
16,300,64,20,104,0,0.0625,0,Vertical_Distance_To_Hydrology,0.00017438095238095537,0.0013994457984607231
16,300,64,20,104,0,0.0625,0,Horizontal_Distance_To_Roadways,0.00018034752470609146,8.942613134448185e-05
16,300,64,20,104,0,0.0625,0,Hillshade_9am,1.902887139103643e-05,0.00036940528065283664
16,300,64,20,104,0,0.0625,0,Hillshade_Noon,3.0322580645251066e-05,0.0006437599508696987
16,300,64,20,104,0,0.0625,0,Hillshade_3pm,4.005376344092922e-05,0.00031334367778368107
16,300,64,20,104,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00032931362981552777,7.853311206515463e-05
16,300,64,20,104,0,0.0625,0,Cover_Type,0.000694444444444479,0.00036543482364660885
16,300,64,20,105,0,0.0625,0,Id,0.0,0.0
16,300,64,20,105,0,0.0625,0,Elevation,0.0001374118831822437,0.0005456109023639354
16,300,64,20,105,0,0.0625,0,Aspect,9.333333333327371e-05,5.2346892328446814e-05
16,300,64,20,105,0,0.0625,0,Slope,9.836065573747569e-06,0.00046447563029695834
16,300,64,20,105,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00013993546785804,0.0005389409132065025
16,300,64,20,105,0,0.0625,0,Vertical_Distance_To_Hydrology,0.00010457142857142848,0.0009966213346322109
16,300,64,20,105,0,0.0625,0,Horizontal_Distance_To_Roadways,2.131047726088702e-06,4.476666922882468e-05
16,300,64,20,105,0,0.0625,0,Hillshade_9am,1.7979002624709276e-05,0.0003353431935218742
16,300,64,20,105,0,0.0625,0,Hillshade_Noon,2.0860215053722463e-05,0.00010644251659025027
16,300,64,20,105,0,0.0625,0,Hillshade_3pm,1.3306451613001144e-05,0.00032711771520160267
16,300,64,20,105,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00025943584739068423,0.00010731212202062692
16,300,64,20,105,0,0.0625,0,Cover_Type,0.000488888888888909,0.00011371398878776354
16,300,64,20,106,0,0.0625,0,Id,0.0,0.0
16,300,64,20,106,0,0.0625,0,Elevation,0.00014833836857991865,0.0006135865089292507
16,300,64,20,106,0,0.0625,0,Aspect,0.00012481481481477392,7.449206612765331e-05
16,300,64,20,106,0,0.0625,0,Slope,1.3114754098359212e-05,0.000677605362323843
16,300,64,20,106,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00016624472573839187,0.0009729637900364383
16,300,64,20,106,0,0.0625,0,Vertical_Distance_To_Hydrology,2.33809523809571e-05,0.0010471759395519673
16,300,64,20,106,0,0.0625,0,Horizontal_Distance_To_Roadways,4.477542035500333e-05,0.0003403466006499421
16,300,64,20,106,0,0.0625,0,Hillshade_9am,2.7559055117906137e-06,0.0004588106435135125
16,300,64,20,106,0,0.0625,0,Hillshade_Noon,4.838709677414954e-05,0.0006310819972498167
16,300,64,20,106,0,0.0625,0,Hillshade_3pm,4.70430107531038e-06,0.0004414454940935726
16,300,64,20,106,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00024753473674427593,0.00018191342188369166
16,300,64,20,106,0,0.0625,0,Cover_Type,0.00042777777777776765,0.00035728504016694333
16,300,64,20,107,0,0.0625,0,Id,0.0,0.0
16,300,64,20,107,0,0.0625,0,Elevation,0.00010006713662294371,0.0002550336871856299
16,300,64,20,107,0,0.0625,0,Aspect,8.944444444449257e-05,0.00016736640072948866
16,300,64,20,107,0,0.0625,0,Slope,1.9125683060103543e-05,6.968280306369538e-05
16,300,64,20,107,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00028036733680813656,0.0006086700830311092
16,300,64,20,107,0,0.0625,0,Vertical_Distance_To_Hydrology,4.590476190476319e-05,0.0012925508976590388
16,300,64,20,107,0,0.0625,0,Horizontal_Distance_To_Roadways,0.0002706009086225845,0.0007790539925832001
16,300,64,20,107,0,0.0625,0,Hillshade_9am,1.3254593175845438e-05,0.0002447516736203563
16,300,64,20,107,0,0.0625,0,Hillshade_Noon,2.236559139785846e-05,0.00028119097562164425
16,300,64,20,107,0,0.0625,0,Hillshade_3pm,3.938172043015422e-05,0.000417966424572635
16,300,64,20,107,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.0004057809377759176,2.4643461659525635e-05
16,300,64,20,107,0,0.0625,0,Cover_Type,0.0007777777777777661,0.00022673253169154493
16,300,64,20,108,0,0.0625,0,Id,0.0,0.0
16,300,64,20,108,0,0.0625,0,Elevation,0.00024038267875113866,0.0003181151836641223
16,300,64,20,108,0,0.0625,0,Aspect,5.037037037038456e-05,3.9076374131063786e-05
16,300,64,20,108,0,0.0625,0,Slope,4.6448087431692515e-05,0.0007041065204306157
16,300,64,20,108,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00020960536113179008,0.0004410581038118154
16,300,64,20,108,0,0.0625,0,Vertical_Distance_To_Hydrology,0.00017038095238095454,0.002775265060153387
16,300,64,20,108,0,0.0625,0,Horizontal_Distance_To_Roadways,0.0002267528452999976,0.001202239976189468
16,300,64,20,108,0,0.0625,0,Hillshade_9am,8.136482939678856e-06,0.00016107109707433283
16,300,64,20,108,0,0.0625,0,Hillshade_Noon,5.806451612912614e-06,0.00012518447919977353
16,300,64,20,108,0,0.0625,0,Hillshade_3pm,2.701612903235268e-05,0.00024716357101584404
16,300,64,20,108,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.0001882383010363255,6.948793407119518e-05
16,300,64,20,108,0,0.0625,0,Cover_Type,0.0007333333333333266,0.0005658817343299379
16,300,64,20,109,0,0.0625,0,Id,0.0,0.0
16,300,64,20,109,0,0.0625,0,Elevation,7.445451493790876e-05,0.000736547517744445
16,300,64,20,109,0,0.0625,0,Aspect,4.157407407411206e-05,7.276407095386489e-07
16,300,64,20,109,0,0.0625,0,Slope,0.00011639344262294164,0.0005882674881070883
16,300,64,20,109,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00011342764954082741,6.12685509995273e-05
16,300,64,20,109,0,0.0625,0,Vertical_Distance_To_Hydrology,0.00012199999999999989,0.0015589196482244877
16,300,64,20,109,0,0.0625,0,Horizontal_Distance_To_Roadways,4.289728818322163e-05,0.00011446570419678833
16,300,64,20,109,0,0.0625,0,Hillshade_9am,1.4041994750674727e-05,9.786476308938981e-05
16,300,64,20,109,0,0.0625,0,Hillshade_Noon,4.731182795709291e-05,0.000369888544467315
16,300,64,20,109,0,0.0625,0,Hillshade_3pm,3.0241935483843463e-05,1.060858538587256e-06
16,300,64,20,109,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00030902922998281014,6.191059243231648e-05
16,300,64,20,109,0,0.0625,0,Cover_Type,0.00042777777777776765,0.00035728504016694333
16,300,128,20,100,0,0.0625,0,Id,0.0,0.0
16,300,128,20,100,0,0.0625,0,Elevation,5.493454179238224e-05,0.00026906762212528304
16,300,128,20,100,0,0.0625,0,Aspect,1.6481481481475966e-05,3.432286910345546e-06
16,300,128,20,100,0,0.0625,0,Slope,3.442622950817473e-05,0.0008761620786434187
16,300,128,20,100,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.0003390667659468823,0.0016179613063127876
16,300,128,20,100,0,0.0625,0,Vertical_Distance_To_Hydrology,9.895238095237704e-05,0.002293836534778969
16,300,128,20,100,0,0.0625,0,Horizontal_Distance_To_Roadways,2.6790314271021085e-05,0.00018526428710349506
16,300,128,20,100,0,0.0625,0,Hillshade_9am,4.396325459318063e-05,0.0013362581266912056
16,300,128,20,100,0,0.0625,0,Hillshade_Noon,2.4086021505442453e-05,0.0005880766456993044
16,300,128,20,100,0,0.0625,0,Hillshade_3pm,4.032258064649986e-07,0.00035162089666744637
16,300,128,20,100,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.00023791997769412803,4.8852383790116535e-05
16,300,128,20,100,0,0.0625,0,Cover_Type,0.0004611111111110973,9.995803210887216e-06
16,300,128,20,101,0,0.0625,0,Id,0.0,0.0
16,300,128,20,101,0,0.0625,0,Elevation,9.709634105390515e-05,0.0004860562263831927
16,300,128,20,101,0,0.0625,0,Aspect,3.148148148150022e-05,9.844883055992587e-05
16,300,128,20,101,0,0.0625,0,Slope,6.557377049194166e-06,0.0009126515650741862
16,300,128,20,101,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.0002913129808885571,0.0011457583173229468
16,300,128,20,101,0,0.0625,0,Vertical_Distance_To_Hydrology,0.00019038095238094855,0.0018285107194309091
16,300,128,20,101,0,0.0625,0,Horizontal_Distance_To_Roadways,6.981874385276044e-05,0.00032246102813607215
16,300,128,20,101,0,0.0625,0,Hillshade_9am,8.661417322898381e-06,7.527899513947261e-05
