gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,Horizontal_Distance_To_Hydrology_Vertical_Distance_To_Hydrology,Elevation_Horizontal_Distance_To_Roadways,Aspect_Hillshade_9am,Slope_Hillshade_Noon,Aspect_Hillshade_3pm,Hillshade_9am_Hillshade_3pm
8,500,256,20,107,0,0.125,0,0.032047491630853804,0.0017204342941406982,-0.00036633542569038704,-0.01024798445720106,0.0005779005382370533,-0.0007901939510689877
8,500,256,20,108,0,0.125,0,0.03067993677981704,0.0012926671617176865,-8.522565907811835e-05,-0.009798837006611275,4.9600801984598745e-05,-0.00024476593949185755
8,500,256,20,109,0,0.125,0,0.026772137080044674,0.0007600947580253607,-3.10778422562035e-05,-0.010721650030524277,0.00018609663037502138,-0.00017114876776439184
16,300,64,20,100,0,0.0625,0,0.009809866474926487,0.00029546292609029573,-0.00010796692510401115,-0.005495776936433683,0.0003780392338405464,-0.0001181875160181411
16,300,64,20,101,0,0.0625,0,0.01171508709264799,0.0005184728774143006,-0.00027815520247973224,-0.0037699666250777674,2.1463862478337495e-05,-0.0001725986149201939
16,300,64,20,102,0,0.0625,0,0.013608680600912524,0.0012613290337807124,-0.0005222315683580081,-0.005041760628201431,8.534466289362456e-05,-0.00020353811058556378
16,300,64,20,103,0,0.0625,0,0.009939770100445314,0.0001899521395644327,-0.0005533140631142903,-0.006051432528571871,0.00012229548448044997,-0.00020220436705817147
16,300,64,20,104,0,0.0625,0,0.01577308846739283,0.0005064224532142648,-0.00021712271174398866,-0.0031324967158750977,0.00031236025841470665,-0.0003398389730518029
16,300,64,20,105,0,0.0625,0,0.016058895791190752,0.0011422721855545695,-0.0007846248301712419,-0.0017210120354108668,0.00033018700091624897,-0.0003165047856404422
16,300,64,20,106,0,0.0625,0,0.0117786987532638,0.0005262053554066099,-0.0008666914836270524,-0.003138053507500094,0.00032561738269713895,-3.000446821470493e-05
16,300,64,20,107,0,0.0625,0,0.014512182041570156,0.0004123798381095636,-7.797128702773299e-05,-0.0041261022692233576,1.359768244604478e-05,-0.00046893881544661064
16,300,64,20,108,0,0.0625,0,0.011665906932371429,0.0020645848379667654,-0.0004215595207038344,-0.004169354261038623,0.00022288192190626392,-0.00022562147868919705
16,300,64,20,109,0,0.0625,0,0.01097131806289127,0.00035672243781848114,-0.001028762454611037,-0.006155676105395364,0.0005456567230828201,-0.0003388598088486974
16,300,128,20,100,0,0.0625,0,0.01270945352307629,0.0002046823564538197,-0.0001559502072510093,-0.005818400856631237,0.00015597541466171334,-0.0004404078252780176
16,300,128,20,101,0,0.0625,0,0.013575454131300162,4.235792430217214e-05,-0.0002596760205678898,-0.004116186998535629,7.474225256027945e-05,-0.0001226613698492631
16,300,128,20,102,0,0.0625,0,0.012955031502309335,0.0011093913444803801,-0.000645401914567413,-0.005473334910120865,0.0002565609374080833,-0.0003015353931135429
16,300,128,20,103,0,0.0625,0,0.009626028475720827,0.00026755798830660385,-0.00015396628229786007,-0.00595853900452242,0.0002993811293370863,-0.0002502679687423405
16,300,128,20,104,0,0.0625,0,0.016087246442316308,0.0002837775339910192,-0.00014117349167803718,-0.002595578980726738,0.0002086389676616445,-4.648681381722628e-05
16,300,128,20,105,0,0.0625,0,0.01595854241623692,0.0005474810981959275,-0.0005677565797473197,-0.002692241033566348,0.000339961682339361,-0.00029303553218530865
16,300,128,20,106,0,0.0625,0,0.013981107404406615,0.0011775936724923392,-0.000988353929757505,-0.003126880637986255,0.00036011629020281263,-8.254660007897919e-05
16,300,128,20,107,0,0.0625,0,0.014538426433543352,0.0012501924625923067,-0.00013999502589328328,-0.0034686739824551747,1.8367958252129436e-05,-0.0003131527621231853
16,300,128,20,108,0,0.0625,0,0.01191555101744563,0.0013654620854266274,-0.0005293748326845207,-0.004142186315920655,0.0002025589099759699,-0.00024259459374337085
16,300,128,20,109,0,0.0625,0,0.010877623961629893,0.000918096694305,-0.0007124293281200466,-0.005996650625484684,0.0010826243021094678,-0.0005743889213494979
16,300,256,20,100,0,0.0625,0,0.013156009652685343,0.00045469310215477893,-0.00017113664603315455,-0.005181222088493871,7.959857932124255e-06,-0.0003202400517274685
16,300,256,20,101,0,0.0625,0,0.010337298985619522,0.00011558855253773629,-0.00029727045237983355,-0.003955836458173134,0.00022322839338917848,-2.7747580830560322e-05
16,300,256,20,102,0,0.0625,0,0.014339433919958969,0.0015120687440559441,-0.0005177232034017632,-0.0048629004545323795,4.550056204041602e-05,-0.00018912803451284462
16,300,256,20,103,0,0.0625,0,0.010778539644734133,0.00046173292150473213,-0.00024448952355029364,-0.00659926335583807,0.0005385766990616321,-0.00011965023338758794
16,300,256,20,104,0,0.0625,0,0.017144658662743624,0.0001588413268339294,-0.0001329634093262136,-0.0030671524646175437,0.00024502090818298876,-0.0001328801868999083
16,300,256,20,105,0,0.0625,0,0.01577568936961705,0.0008491204619876052,-0.0006979332954920757,-0.002173262991745877,0.0002357801638442904,-0.0002097187986411096
16,300,256,20,106,0,0.0625,0,0.012742635145528943,8.847012106909069e-05,-0.00050293923013492,-0.002787603303630552,0.00037380282782296443,-0.00024637887891761713
16,300,256,20,107,0,0.0625,0,0.017992151807088887,0.0007538950361920764,-0.0004157440745046507,-0.004302227660128853,0.00011623443532016991,-0.0004666624165486948
16,300,256,20,108,0,0.0625,0,0.010240233750929582,0.0007023817473671444,-0.0004516206691662088,-0.00442056644226763,0.0002478780423354755,-0.0002383155197774474
16,300,256,20,109,0,0.0625,0,0.011560611624156957,0.00013672888308524853,-0.0003904863935199255,-0.005600878000663331,0.000192371594015179,-0.00019389768652503564
16,500,64,20,100,0,0.0625,0,0.010012084099919232,0.00029955881461204547,-2.5990755481699386e-05,-0.006108386441834895,2.4664734015054175e-05,-0.0002710426961995015
16,500,64,20,101,0,0.0625,0,0.01346703521313845,0.0004150527735906926,-9.101829560013076e-05,-0.00410077710946295,1.9591863286471317e-05,-0.00012762911246512286
16,500,64,20,102,0,0.0625,0,0.014198296268790338,0.0011277347241523607,-0.0004180657726321096,-0.005366126004892325,0.000290872229706807,-4.0115484895939866e-05
16,500,64,20,103,0,0.0625,0,0.010036046055443875,0.000505825099812418,-0.0005781401696586032,-0.006874322462677955,6.281853678218329e-06,-0.00021099276776807835
16,500,64,20,104,0,0.0625,0,0.017760720967438033,0.000391744019054789,-0.0003171974861255181,-0.004700493068056974,0.0002825906320178107,-0.00031772389915498946
16,500,64,20,105,0,0.0625,0,0.018183378966605847,0.00102575755671251,-0.0008376453615343874,-0.0022669733409590616,0.00035738564476457056,-0.00031606247115145415
16,500,64,20,106,0,0.0625,0,0.012475752248713959,0.00025481422760131666,-0.001070004119930145,-0.003624505443160603,0.0001942205085690283,-3.560279922410766e-05
16,500,64,20,107,0,0.0625,0,0.01392677610770747,0.0004133716721102531,-9.694345692152226e-05,-0.004904084821869381,6.267329809724288e-05,-0.0005322833574132945
16,500,64,20,108,0,0.0625,0,0.012867235389708787,0.0024625372142587985,-0.0003247461340808417,-0.004476266588459582,4.817578149349468e-05,-0.00016121532902103932
16,500,64,20,109,0,0.0625,0,0.01159066634996383,0.00040073315020749896,-0.0009482913114017363,-0.006827276208121041,0.0004819904215208341,-0.00044023800166398267
16,500,128,20,100,0,0.0625,0,0.012766515452083987,0.0003122214980144743,-5.318759218287669e-06,-0.006618759923050448,8.714851460901179e-05,-0.0004457625334866169
16,500,128,20,101,0,0.0625,0,0.014256023965587316,0.00028102245184567483,-0.00011013817722228101,-0.004460907544334954,1.8265170910185532e-05,-9.3572351798539e-05
16,500,128,20,102,0,0.0625,0,0.01429395131247113,0.0011854413755992713,-0.0006652576244046913,-0.0060240168510919965,0.00010486083882062903,-0.00026533810566003915
16,500,128,20,103,0,0.0625,0,0.00989056525894821,0.00013420046549550326,-0.0001629541208905426,-0.006929892429576365,5.9749947197035805e-05,-5.3044383645274826e-05
16,500,128,20,104,0,0.0625,0,0.01655372451516946,1.8187099326355677e-05,-0.0002742172447885055,-0.0036205056840896933,0.00014772394480991688,-6.5784959463184e-05
16,500,128,20,105,0,0.0625,0,0.016219242792445406,0.0004316245041561221,-0.0003569241706580479,-0.003149525553943448,1.9465239001435626e-06,-7.859163823452629e-06
16,500,128,20,106,0,0.0625,0,0.014767854401045296,0.0010622985957129479,-0.001132024695118087,-0.0035371673966078116,0.00013590937398695325,-6.782202112514465e-05
16,500,128,20,107,0,0.0625,0,0.01545807937694293,0.0012803065176628977,-0.00010547199439104853,-0.004310684573271883,9.288702212331499e-05,-0.00031374004547471965
16,500,128,20,108,0,0.0625,0,0.012439130913927574,0.0016293257742829937,-0.0004540183331633645,-0.004478224454623044,6.972706673504845e-05,-9.323127988610366e-05
16,500,128,20,109,0,0.0625,0,0.011513958778027692,0.000848889045999304,-0.001004330185001522,-0.006175648383044544,0.0002525716057346113,-0.00016636084155609776
16,500,256,20,100,0,0.0625,0,0.01298513042715244,0.0004581570104951829,-3.859330753714626e-05,-0.0056435918395383354,6.815618770848338e-05,-0.00036038961118032084
16,500,256,20,101,0,0.0625,0,0.011298564089324623,5.537168320173079e-05,-0.0004041999202505429,-0.004242209840787242,3.403989711112839e-05,-4.0279811958654355e-06
16,500,256,20,102,0,0.0625,0,0.01535917370557752,0.0014122935958303334,-0.00048344125813031853,-0.005337443560129026,0.0004950496972482375,-0.0002815000452117536
16,500,256,20,103,0,0.0625,0,0.010701133378168965,0.0006218412178996556,-0.00012821515742146436,-0.007190514259297131,0.00028334989203665506,-8.59931578444619e-05
16,500,256,20,104,0,0.0625,0,0.019389147305597754,7.877449220655807e-05,-0.00026066269097153205,-0.004430257948227018,0.00021211380085328922,-0.0001556214058231474
16,500,256,20,105,0,0.0625,0,0.017434937121456103,0.0007222279135673827,-0.0007821221217638655,-0.0027704074954228203,8.032987367666953e-05,-6.204783096566673e-05
16,500,256,20,106,0,0.0625,0,0.013423609457965025,0.00010402482764826427,-0.0004770447527088549,-0.003318702374893172,0.00026432087159799665,-0.00023467551321851266
16,500,256,20,107,0,0.0625,0,0.01756227885724094,0.0009029926864783263,-0.00041757336284202945,-0.005260885919335256,0.00020265816034806345,-0.0005778630055145122
16,500,256,20,108,0,0.0625,0,0.011530563895649533,0.000922098312568274,-0.00032016819774728563,-0.004751946536203194,2.929728300668003e-05,-0.00011820013081492821
16,500,256,20,109,0,0.0625,0,0.012802741346084919,4.406600202896234e-05,-0.00021581431420820152,-0.005777678572049032,0.00014138674580829193,-8.974127339053838e-05
32,300,64,20,100,0,0.03125,0,0.003965728345377479,2.4617215867113964e-05,-9.507693714966415e-05,-0.0018229158398704241,1.2365663170690122e-05,-0.00010815912714867237
32,300,64,20,100,1,0.03125,1,0.0040740337989217,5.9129433129993745e-06,-8.00258320399645e-05,-0.002089323721647639,7.628200323223676e-05,-0.000206607747100694
32,300,64,20,100,2,0.03125,2,0.00427732117860644,0.00011493498413980472,-3.224649164998203e-05,-0.001608308340569896,2.7034749328890616e-06,-0.00014129105154007355
32,300,64,20,100,3,0.03125,3,0.0045328018763713335,0.000136438990095075,-5.50477551010485e-05,-0.002071644020441188,6.620270346132316e-05,-0.0001289580302896216
32,300,64,20,100,4,0.03125,4,0.005152617209846569,0.00048255053444803427,-0.0001534682766839958,-0.0018915454592046868,0.00023682626519462555,-0.00022575649899506654
32,300,64,20,100,5,0.03125,5,0.003966611657930484,0.00017409362524587247,-0.00020719099283930678,-0.0018346181244924221,3.5929499748629775e-05,-0.00014551591914347892
32,300,64,20,100,6,0.03125,6,0.0043609668835139625,0.000590517834353892,-6.323110830975639e-05,-0.0019151590958094008,7.451215978918931e-05,-0.00016093271383496311
32,300,64,20,100,7,0.03125,7,0.0049558179032893395,0.00023751584377773572,-0.0002549637536986823,-0.0021627650617377456,0.00016839391049583313,-0.00013444806848079247
32,300,64,20,100,8,0.03125,8,0.005442277361295862,5.7574763933782914e-06,-0.000100103327570422,-0.0022869237734510343,0.0001943596718982796,-0.00010117954075372416
32,300,64,20,100,9,0.03125,9,0.005677118641388689,0.00020993490894229193,-0.00024575195884505105,-0.0017425393820943134,0.0001377608315157762,-0.00014559907390582265
32,300,64,20,100,10,0.03125,10,0.0040520618132911836,0.0001509941418752792,-0.00010470731888049911,-0.0022417311078345957,0.00022711599373750617,-0.00019992735646365202
32,300,64,20,100,11,0.03125,11,0.005657178556713959,0.0007628419368257288,-0.00013396937916588316,-0.001971471562137322,4.60726644554226e-05,-0.0002062712160074398
32,300,64,20,100,12,0.03125,12,0.0036573656913842585,0.00014199081010495316,-0.00013624603020612728,-0.0016867822459188414,3.7250277343536917e-06,-0.00010618778005935663
32,300,64,20,100,13,0.03125,13,0.004799458599590166,0.00017321505765060798,-0.00023170473019045755,-0.0016281418266408103,4.327244609699419e-06,-0.00017501738858088684
32,300,64,20,100,14,0.03125,14,0.003522781861840231,0.00010529211412995956,-4.334829073602078e-05,-0.0013985116971919368,4.4066399065737285e-05,-0.00016538336257952178
32,300,64,20,100,15,0.03125,15,0.0066356312194977216,0.00043768712902711785,-0.0002667963023002064,-0.0017006216166646668,0.00011782558282774328,-0.0001711918581428677
32,300,64,20,100,16,0.03125,16,0.004981478059279969,0.00018423772333347923,-0.00012209194749662522,-0.002364316717098389,7.642917984404453e-05,-0.00017941831037834535
32,300,64,20,100,17,0.03125,17,0.005656233221975587,0.00024705540811374206,-0.00021900623924806968,-0.0016547063078980562,4.4602716513646366e-05,-0.00017645366268972677
32,300,64,20,100,18,0.03125,18,0.005693880637513914,7.089061320423498e-05,-0.00020258858010075117,-0.0021447631749124817,9.536223591499366e-05,-0.00015395294453828524
32,300,64,20,100,19,0.03125,19,0.004349083781578724,3.126739266980538e-05,-6.202989168913323e-05,-0.0018572438509941744,7.422531257982602e-05,-0.00011290409875112887
32,300,64,20,101,0,0.03125,0,0.005961669428688535,4.312360757861064e-05,-0.0003371073020821684,-0.0026633048685188914,7.790313021604402e-05,-8.885154838983722e-05
32,300,64,20,102,0,0.03125,0,0.0058017638586046125,0.0008570992517029606,-0.00046603037654759365,-0.002073909472201091,9.625813788669337e-05,-2.582762126378289e-06
32,300,64,20,103,0,0.03125,0,0.003973715434367635,0.0001758540649957824,-0.0003436420131029799,-0.002811922957829122,4.7200135636043984e-05,-8.09628745500916e-05
32,300,64,20,104,0,0.03125,0,0.007747519286018125,0.0001914110924228871,-5.711914416532247e-05,-0.0014043065480688977,0.00022857334978600301,-0.00017534250422319558
32,300,64,20,105,0,0.03125,0,0.008922194073186989,0.0007140252859940174,-0.0003306693008155288,-0.0013145858267122046,0.000327386114402732,-0.00021800224515887038
32,300,64,20,106,0,0.03125,0,0.00683532897703001,0.0007462451851591615,-0.0002820012864315146,-0.0011741291845029516,2.2443497971971677e-05,-9.820984197819303e-05
32,300,64,20,107,0,0.03125,0,0.004748831971193563,2.471981941012728e-05,-2.2693142569622083e-06,-0.0017022413116555874,9.282269374278071e-05,-0.00012026778654069417
32,300,64,20,108,0,0.03125,0,0.00747205837748486,0.0007878200348824354,-8.604576773447097e-05,-0.002551306336041834,0.0002914448878487004,-0.00022179262793618472
32,300,64,20,109,0,0.03125,0,0.004920551489770485,0.0004895682837167309,-0.00045635402645977324,-0.005252374137870894,0.00034143862243653255,-0.000163106547378167
32,300,128,20,100,0,0.03125,0,0.004924722346195146,2.0011780970037577e-05,-0.00010724060260644217,-0.001742880427702349,0.00012605231577477789,-0.00015697195495895745
32,300,128,20,101,0,0.03125,0,0.006181901235466708,0.0003904272868522135,-0.00015381416952069121,-0.0027339806848047095,6.0331229719450794e-05,-1.9685709355491626e-06
32,300,128,20,102,0,0.03125,0,0.005956058759047387,0.0008048991696020433,-0.0003461380294641728,-0.0022484748996303046,8.093933786354462e-06,-6.075367778337575e-05
32,300,128,20,103,0,0.03125,0,0.004346557818930529,0.0005725806917499508,-4.6584520122232705e-05,-0.0028112799005945346,9.530542529228245e-05,-3.547238529704594e-05
32,300,128,20,104,0,0.03125,0,0.007634827510550435,1.0653706057215242e-05,-9.341254048267018e-05,-0.0010953775600510373,5.765118417145581e-05,-0.00013032100420143903
32,300,128,20,105,0,0.03125,0,0.008091809927784709,0.0007052150707076563,-0.0003845187031442452,-0.001394785583651001,0.00032231074409111974,-0.00023070947832316298
32,300,128,20,106,0,0.03125,0,0.007835870981270367,0.0013585038313781547,-8.87704652473526e-05,-0.0018581424868175456,3.1514936634567706e-05,-0.00010749638372012207
32,300,128,20,107,0,0.03125,0,0.005653921394231061,0.0002969344373464111,-0.0002633142010773569,-0.0014585111218117933,7.305208036699476e-05,-8.31983706956075e-05
32,300,128,20,108,0,0.03125,0,0.0072156512026727805,0.0003363961866976711,-2.483224555059448e-05,-0.0026794432954993395,0.00024957015149907464,-0.0002927451054004221
32,300,128,20,109,0,0.03125,0,0.004740521576024187,0.0008934406238187586,-0.000623988122456962,-0.005088771601808043,0.0008178464272300073,-0.000478453220747722
32,300,256,20,100,0,0.03125,0,0.005245814349011342,0.00016187906185123485,-0.00017436317914056149,-0.0019631153778446172,7.395088812586782e-05,-0.00018142881753527122
32,300,256,20,101,0,0.03125,0,0.0057894859503169836,0.00014688306848714588,-0.00017150926715706177,-0.0025762471409321434,0.0001235957838640417,-3.226138807775078e-05
32,300,256,20,102,0,0.03125,0,0.005226989323759683,0.0012613358391211573,-0.00032637432865082605,-0.0020562732139300455,0.00011315282174883343,-6.424416296743542e-05
32,300,256,20,103,0,0.03125,0,0.004509679587437846,0.0003982437145907321,-8.708967868965843e-05,-0.003595244023759603,4.038473943737017e-05,-2.2963999900679274e-05
32,300,256,20,104,0,0.03125,0,0.008524324138423842,0.0001804698273503363,-2.3316007423383565e-05,-0.0012627749922675627,0.00010606622472039026,-0.0001864839799146327
32,300,256,20,105,0,0.03125,0,0.009103293160479576,0.0006300335515080775,-0.0003386703898312773,-0.0013709220926155588,0.00028549973670439994,-0.00017381004071603248
32,300,256,20,106,0,0.03125,0,0.007568800595700363,0.0007597617128863824,-6.994846968046694e-06,-0.0013738975676561523,1.3501578827617867e-05,-2.4958396200155773e-05
32,300,256,20,107,0,0.03125,0,0.006184773105206938,0.0001719371265747112,-0.0003082013052851622,-0.0017379658483195972,4.781507401719849e-05,-0.00021163786708655778
32,300,256,20,108,0,0.03125,0,0.006436715920942898,0.0005120947859057997,-8.119274937198778e-05,-0.002713322979691157,0.0002042213815983334,-0.00023134310840613854
32,300,256,20,109,0,0.03125,0,0.004561920844128086,0.0005124415260823732,-8.471018127638795e-05,-0.004988535284233854,8.068419269954587e-05,-8.241570272197337e-05
32,500,64,20,100,0,0.03125,0,0.004199827270969593,1.1154496045446865e-05,-4.0245270668720725e-05,-0.001987746467856951,5.575739149221189e-05,-3.412654542885865e-05
32,500,64,20,101,0,0.03125,0,0.006564477104623802,7.385604522588534e-05,-0.00018535410383372283,-0.002627645011691194,6.752021895987091e-05,-8.479725096024322e-05
32,500,64,20,102,0,0.03125,0,0.005916583554216235,0.0007909114334468886,-0.0005083609734021237,-0.0021756424658559274,9.315270087492698e-05,-1.0764689777788072e-05
32,500,64,20,103,0,0.03125,0,0.004165134732704449,3.229468600008076e-05,-0.00031930312701866306,-0.003320845211762041,0.0002110639998764066,-6.812978184105092e-05
32,500,64,20,104,0,0.03125,0,0.009589087930635938,0.00012188133670223561,-0.00011262507694934589,-0.002376158558570176,0.00023620221883556095,-0.00015054638935924923
32,500,64,20,105,0,0.03125,0,0.011001443480658433,0.0006505869371283778,-0.0003279886358448595,-0.001677086624322656,0.0003436359438269399,-0.00022216357419745802
32,500,64,20,106,0,0.03125,0,0.007260749631817232,0.0006605019712621444,-0.00033013098906581,-0.0013218249307623308,8.11323373515083e-06,-0.0001429385350353967
32,500,64,20,107,0,0.03125,0,0.005058067121173065,5.496028243440157e-05,-0.00011959155965207948,-0.0020202113313996747,0.00010620149331606505,-0.00016423418307890514
32,500,64,20,108,0,0.03125,0,0.008597039979720493,0.0010138464530474731,-0.00010462752902365458,-0.0026349758962373035,0.00034451101948536193,-0.00010200142441074573
32,500,64,20,109,0,0.03125,0,0.005148963280996197,0.0005200334311839307,-0.0004576144865803058,-0.0054949790299336256,0.00030600817400493186,-0.000258388564202401
32,500,128,20,100,0,0.03125,0,0.005219078593083316,5.5300329707459355e-05,-0.00021517739871751472,-0.0019213242172536732,0.00016107474803491996,-0.00013092107948252157
32,500,128,20,101,0,0.03125,0,0.005897063760928348,0.00043777637157441335,-0.0001788207060132953,-0.0028425216954686932,2.5728871106259542e-05,-2.807120215288622e-07
32,500,128,20,102,0,0.03125,0,0.0066161722234477,0.0008293125557873173,-0.00036268018197296956,-0.0024564088085310774,3.106968651008835e-05,-5.156964393965379e-05
32,500,128,20,103,0,0.03125,0,0.004237902965085295,0.00046265677395653285,-1.954456397956602e-05,-0.0033420851490563635,0.00018098263320687097,-5.0664472040111604e-05
32,500,128,20,104,0,0.03125,0,0.008060922363886256,1.450897455483448e-05,-1.4179962436233002e-05,-0.001814795077836461,4.028634906429287e-05,-0.00023830573770765168
32,500,128,20,105,0,0.03125,0,0.008154629274946215,0.000659416920713837,-0.00022748390452812545,-0.001759841460650035,0.0003896742959634079,-0.00022302262251811824
32,500,128,20,106,0,0.03125,0,0.008193514577264105,0.001344382209283201,-6.434386189757835e-05,-0.0018978328522972574,6.819721414672723e-06,-0.00015340906387216653
32,500,128,20,107,0,0.03125,0,0.006219410385046461,0.00036998052794411096,-0.00016796762413054573,-0.0017349395701741726,8.846265128643339e-05,-6.404012678375902e-05
32,500,128,20,108,0,0.03125,0,0.0077816203953051995,0.0005276002750937291,-1.4866688157375987e-05,-0.00273877112747438,0.0002986023568204959,-0.00023504821402668474
32,500,128,20,109,0,0.03125,0,0.004923684727911575,0.0008727988795774967,-0.0006432053033705478,-0.005067087534303407,0.00037196499604910297,-0.00028665770105037027
32,500,256,20,100,0,0.03125,0,0.00541996739260614,0.00016924096302350838,-0.0002861456438513304,-0.0020169175337107453,0.00010193457100167843,-0.00014938198123441547
32,500,256,20,101,0,0.03125,0,0.006294214182710566,0.00015164397585840772,-0.00019655150754683447,-0.002590050322478522,6.521772089445684e-05,-9.282752207136437e-05
32,500,256,20,102,0,0.03125,0,0.005637273417491434,0.0012199492236269944,-0.00040077840150905877,-0.002298646194079752,0.00042920104730897194,-0.00036275284734589385
32,500,256,20,103,0,0.03125,0,0.004510020655168198,0.0005510799004467053,-0.00010791329961281006,-0.003918751514429573,4.151340030233176e-05,-1.8285807761530534e-05
32,500,256,20,104,0,0.03125,0,0.010454986780759689,0.00012226734710661614,-0.00012921405837833846,-0.002325340339365137,0.00010501824121427904,-0.000255681113473767
32,500,256,20,105,0,0.03125,0,0.009199876557180955,0.0005794680458224838,-0.00033864206378686105,-0.0018341252115224485,0.0003365592323700346,-0.00017490094096009597
32,500,256,20,106,0,0.03125,0,0.008050120486832303,0.0007006547504174781,-1.5144525917798803e-05,-0.001574228105115982,1.655224328283962e-05,-7.781718278268726e-07
32,500,256,20,107,0,0.03125,0,0.006484423210337632,0.000305717052631953,-9.565921299035754e-05,-0.0020448336306601467,0.0001293326889681025,-0.0002816166313455745
32,500,256,20,108,0,0.03125,0,0.007050723561890005,0.0005909580312265535,-0.00015163657591763544,-0.002863814168765581,0.000246351392566028,-0.0001595232297967424
32,500,256,20,109,0,0.03125,0,0.0050914257110759465,0.0006638023569771135,-0.00010994787406061982,-0.005029098617799333,0.00011130381658256517,-3.619947468138683e-05
