gamma,k,fingerprint_length,n_recipients,sk,n_colluders,strategy,threshold,embedding_ratio,colluders,accusation_scores,total_accusations,hit_abs,hit_rate,false_accusation_abs,false_accusation_rate,recall
8,300,256,20,100,10,random,1,0.125,[18  8  2 11  9 15 12 17  7  4],"[106.05151863 100.50634118 103.97207708 101.19948836 108.82410735
 106.05151863 107.43781299 111.59669607 115.06243197 106.74466581
 101.19948836 110.90354889 101.19948836  99.813194   108.13096017
  99.813194   105.35837145 108.13096017 110.21040171  99.12004682]",4,4,1.0,0,0.0,0.4
8,300,256,20,100,10,random,1,0.125,[15  9 16  5  2  4 11  1 19 13],"[ 97.04060528 106.74466581 103.97207708 100.50634118 105.35837145
 104.66522426 101.89263554 108.82410735 106.74466581 103.97207708
 102.58578272 106.74466581  97.73375246 102.58578272 101.89263554
  98.42689964 104.66522426 105.35837145 106.74466581 106.05151863]",1,0,0.0,1,1.0,0.0
8,300,256,20,100,10,random,1,0.125,[17 10 15  0 18 16 13 19  9  3],"[106.05151863 103.2789299  105.35837145 103.2789299  103.97207708
 100.50634118 108.82410735 109.51725453 108.82410735 106.05151863
 106.74466581 110.21040171  97.73375246 102.58578272 104.66522426
 106.05151863 104.66522426 108.82410735 107.43781299 106.05151863]",5,1,0.2,4,0.8,0.09999999999999998
8,300,512,20,100,2,random,1,0.125,[ 9 13],"[256.46445681 259.23704553 246.0672491  248.83983782 244.68095474
 241.90836602 248.83983782 253.69186808 249.532985   282.11090249
 250.91927936 246.76039628 250.91927936 289.04237429 244.68095474
 235.67004139 248.83983782 242.6015132  241.21521883 246.0672491 ]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,2,random,1,0.125,[18  5],"[237.05633575 240.52207165 232.20430549 245.37410192 239.13577729
 284.19034403 240.52207165 238.44263011 239.82892447 244.68095474
 245.37410192 234.97689421 239.13577729 233.59059985 233.59059985
 230.12486395 241.90836602 232.89745267 282.80404967 243.29466038]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,2,random,1,0.125,[ 9 18],"[250.91927936 249.532985   238.44263011 250.22613218 246.76039628
 239.82892447 246.0672491  247.45354346 240.52207165 280.03146095
 248.14669064 240.52207165 243.98780756 234.97689421 242.6015132
 225.96598086 246.76039628 244.68095474 299.439582   252.30557372]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,2,random,1,0.125,[18  8],"[241.90836602 249.532985   238.44263011 248.83983782 238.44263011
 239.13577729 243.98780756 250.91927936 289.73552147 242.6015132
 241.90836602 238.44263011 242.6015132  240.52207165 241.21521883
 234.28374703 245.37410192 239.82892447 284.88349121 251.61242654]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,2,random,1,0.125,[ 0 13],"[291.81496302 244.68095474 241.90836602 241.90836602 234.97689421
 239.13577729 231.51115831 244.68095474 244.68095474 244.68095474
 243.98780756 240.52207165 244.68095474 279.33831377 241.90836602
 232.89745267 239.13577729 240.52207165 231.51115831 238.44263011]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,2,random,1,0.125,[9 7],"[251.61242654 255.77130963 239.82892447 246.0672491  248.83983782
 238.44263011 248.83983782 300.13272918 250.91927936 284.19034403
 247.45354346 252.30557372 246.76039628 242.6015132  252.9987209
 228.73856958 251.61242654 245.37410192 246.0672491  248.14669064]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,2,random,1,0.125,[5 4],"[239.13577729 231.51115831 228.73856958 241.21521883 283.49719685
 286.96293275 230.12486395 238.44263011 232.89745267 239.82892447
 238.44263011 237.74948293 238.44263011 235.67004139 236.36318857
 227.35227522 237.05633575 237.05633575 234.97689421 234.97689421]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,2,random,1,0.125,[18 14],"[245.37410192 246.0672491  235.67004139 252.30557372 245.37410192
 232.89745267 242.6015132  247.45354346 246.76039628 247.45354346
 241.21521883 239.13577729 241.21521883 233.59059985 278.64516659
 233.59059985 243.29466038 246.76039628 284.88349121 243.29466038]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,2,random,1,0.125,[18  3],"[248.83983782 255.07816245 241.21521883 285.57663839 255.07816245
 248.14669064 248.83983782 246.0672491  252.30557372 249.532985
 249.532985   248.14669064 252.30557372 237.74948293 250.91927936
 235.67004139 251.61242654 248.14669064 300.82587636 250.22613218]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,2,random,1,0.125,[17  3],"[255.77130963 255.07816245 239.13577729 292.5081102  246.0672491
 245.37410192 241.90836602 247.45354346 252.30557372 246.0672491
 242.6015132  247.45354346 248.14669064 246.76039628 248.14669064
 232.20430549 249.532985   285.57663839 252.9987209  239.82892447]",2,2,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[ 7 16  6],"[232.89745267 239.82892447 230.81801113 223.88653932 228.0454224
 232.20430549 267.5548117  270.32740042 238.44263011 237.05633575
 234.28374703 232.89745267 235.67004139 226.65912804 234.28374703
 224.5796865  262.00963425 227.35227522 232.89745267 229.43171677]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[ 8  3 11],"[239.82892447 238.44263011 232.20430549 259.23704553 234.97689421
 232.89745267 236.36318857 240.52207165 267.5548117  233.59059985
 235.67004139 262.00963425 240.52207165 247.45354346 243.98780756
 232.20430549 234.97689421 234.28374703 237.05633575 235.67004139]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[10  2 18],"[236.36318857 230.12486395 253.69186808 243.29466038 225.96598086
 236.36318857 231.51115831 236.36318857 237.74948293 235.67004139
 255.77130963 233.59059985 235.67004139 232.20430549 232.89745267
 219.72765624 239.13577729 232.20430549 266.16851734 229.43171677]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[ 3 17 13],"[238.44263011 235.67004139 226.65912804 264.08907579 231.51115831
 234.28374703 228.0454224  237.74948293 243.29466038 229.43171677
 235.67004139 234.28374703 243.29466038 262.70278143 233.59059985
 218.34136188 236.36318857 262.70278143 244.68095474 234.28374703]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[ 1 18 11],"[237.74948293 256.46445681 230.81801113 233.59059985 226.65912804
 229.43171677 228.0454224  241.21521883 235.67004139 237.05633575
 236.36318857 261.31648707 243.29466038 228.0454224  232.89745267
 219.03450906 234.97689421 230.81801113 259.93019271 231.51115831]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[ 0 12 18],"[264.78222297 229.43171677 225.96598086 238.44263011 223.88653932
 225.96598086 227.35227522 227.35227522 219.72765624 231.51115831
 230.12486395 230.81801113 250.91927936 225.96598086 224.5796865
 211.40989007 225.96598086 223.19339214 258.54389835 223.19339214]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[ 5  4 16],"[225.96598086 225.96598086 217.6482147  229.43171677 252.9987209
 257.85075117 226.65912804 228.0454224  233.59059985 236.36318857
 233.59059985 228.0454224  222.50024496 224.5796865  228.0454224
 216.26192033 256.46445681 225.27283368 232.89745267 228.0454224 ]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[12  9  4],"[246.76039628 240.52207165 236.36318857 243.29466038 264.08907579
 234.28374703 243.98780756 244.68095474 237.05633575 257.85075117
 237.05633575 250.91927936 273.79313632 234.28374703 237.74948293
 223.88653932 242.6015132  234.28374703 243.29466038 232.20430549]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[11  5  6],"[232.89745267 237.05633575 227.35227522 225.96598086 231.51115831
 261.31648707 262.70278143 231.51115831 236.36318857 237.74948293
 228.73856958 254.38501527 232.89745267 236.36318857 227.35227522
 225.27283368 234.97689421 222.50024496 230.81801113 231.51115831]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,3,random,1,0.125,[ 1 12 13],"[238.44263011 268.24795888 229.43171677 239.82892447 220.42080342
 231.51115831 233.59059985 245.37410192 245.37410192 237.05633575
 236.36318857 236.36318857 267.5548117  271.0205476  232.20430549
 224.5796865  234.97689421 231.51115831 231.51115831 238.44263011]",3,3,1.0,0,0.0,1.0
8,300,512,20,100,5,random,1,0.125,[ 8 11  3 18 19],"[225.96598086 217.6482147  219.03450906 241.21521883 222.50024496
 212.79618443 220.42080342 221.80709778 240.52207165 218.34136188
 223.88653932 234.97689421 224.5796865  224.5796865  225.27283368
 219.72765624 221.1139506  223.19339214 243.29466038 232.20430549]",4,4,1.0,0,0.0,0.8
8,300,512,20,100,5,random,1,0.125,[17 11  1  7 12],"[232.20430549 237.74948293 223.88653932 223.19339214 214.87562597
 212.79618443 219.72765624 247.45354346 224.5796865  219.03450906
 223.88653932 241.21521883 237.05633575 222.50024496 220.42080342
 205.17156545 225.27283368 243.98780756 225.27283368 216.95506752]",5,5,1.0,0,0.0,1.0
8,300,512,20,100,5,random,1,0.125,[ 5  0  9 18  2],"[243.98780756 211.40989007 230.12486395 212.79618443 213.48933161
 234.97689421 209.33044853 218.34136188 213.48933161 221.80709778
 215.56877315 217.6482147  211.40989007 210.02359571 214.87562597
 201.70582954 218.34136188 213.48933161 230.81801113 215.56877315]",4,4,1.0,0,0.0,0.8
8,300,512,20,100,5,random,1,0.125,[10 19 13  0  2],"[240.52207165 224.5796865  232.20430549 220.42080342 210.71674289
 218.34136188 215.56877315 224.5796865  225.27283368 225.27283368
 237.74948293 216.26192033 226.65912804 237.05633575 221.80709778
 211.40989007 216.26192033 219.03450906 221.1139506  234.97689421]",4,4,1.0,0,0.0,0.8
8,300,512,20,100,5,random,1,0.125,[12  5  0 15 13],"[235.67004139 213.48933161 206.55785981 208.63730135 207.94415417
 228.0454224  212.10303725 214.87562597 216.26192033 210.71674289
 210.71674289 207.25100699 224.5796865  228.0454224  211.40989007
 216.26192033 215.56877315 212.10303725 210.02359571 212.79618443]",4,4,1.0,0,0.0,0.8
8,300,512,20,100,5,random,1,0.125,[ 0 12 10 14 19],"[237.74948293 221.1139506  216.26192033 215.56877315 201.70582954
 205.17156545 219.03450906 217.6482147  218.34136188 212.10303725
 228.0454224  214.87562597 228.73856958 213.48933161 229.43171677
 206.55785981 219.03450906 211.40989007 221.80709778 230.12486395]",5,5,1.0,0,0.0,1.0
8,300,512,20,100,5,random,1,0.125,[12 14 18  7 16],"[221.1139506  223.19339214 212.79618443 222.50024496 213.48933161
 217.6482147  214.87562597 239.13577729 217.6482147  216.95506752
 217.6482147  221.1139506  237.05633575 216.26192033 230.81801113
 211.40989007 232.89745267 219.72765624 234.28374703 218.34136188]",5,5,1.0,0,0.0,1.0
8,300,512,20,100,5,random,1,0.125,[ 2 19  4  1 14],"[219.03450906 232.20430549 225.96598086 215.56877315 220.42080342
 211.40989007 215.56877315 217.6482147  222.50024496 214.87562597
 205.17156545 212.79618443 217.6482147  214.87562597 229.43171677
 209.33044853 214.18247879 201.01268236 218.34136188 228.73856958]",4,4,1.0,0,0.0,0.8
8,300,512,20,100,5,random,1,0.125,[ 6 15  9 18  7],"[220.42080342 221.80709778 205.86471263 218.34136188 219.03450906
 211.40989007 230.81801113 234.97689421 216.95506752 226.65912804
 221.1139506  212.79618443 214.87562597 212.10303725 216.26192033
 223.19339214 222.50024496 212.10303725 237.05633575 214.87562597]",3,3,1.0,0,0.0,0.6
8,300,512,20,100,5,random,1,0.125,[10 11 16  9  1],"[228.0454224  243.29466038 214.87562597 224.5796865  215.56877315
 221.1139506  225.96598086 232.20430549 227.35227522 238.44263011
 241.21521883 237.05633575 225.96598086 224.5796865  216.95506752
 219.03450906 236.36318857 216.95506752 221.1139506  216.95506752]",5,5,1.0,0,0.0,1.0
8,300,512,20,100,10,random,1,0.125,[ 4 11  3 12  5  7 10 13 15 17],"[202.39897672 195.46750492 189.22918029 196.1606521  193.38806338
 203.0921239  199.626388   206.55785981 199.626388   187.14973875
 196.1606521  201.01268236 208.63730135 201.01268236 191.30862183
 190.61547465 192.6949162  195.46750492 205.17156545 194.08121056]",3,2,0.6666666666666666,1,0.33333333333333337,0.19999999999999996
8,300,512,20,100,10,random,1,0.125,[ 3 15 14 11 12 18  0 17  1  8],"[213.48933161 202.39897672 193.38806338 206.55785981 190.61547465
 194.77435774 201.01268236 198.93324082 214.87562597 194.77435774
 201.70582954 204.47841827 204.47841827 198.24009364 204.47841827
 189.22918029 198.93324082 204.47841827 207.94415417 200.31953518]",3,3,1.0,0,0.0,0.30000000000000004
8,300,512,20,100,10,random,1,0.125,[ 9 19  6 18 14  7  4  1  2 13],"[202.39897672 210.02359571 201.01268236 201.01268236 192.6949162
 195.46750492 207.94415417 206.55785981 197.54694646 197.54694646
 190.61547465 196.85379928 203.0921239  200.31953518 203.78527108
 188.53603311 194.77435774 196.85379928 207.94415417 195.46750492]",4,4,1.0,0,0.0,0.4
8,300,512,20,100,10,random,1,0.125,[ 6  1 17  7  0 15  2 10 13 14],"[214.87562597 210.71674289 202.39897672 201.01268236 197.54694646
 192.6949162  206.55785981 212.10303725 205.17156545 204.47841827
 196.85379928 206.55785981 205.86471263 205.86471263 203.78527108
 196.1606521  206.55785981 201.70582954 205.86471263 204.47841827]",3,3,1.0,0,0.0,0.30000000000000004
8,300,512,20,100,10,random,1,0.125,[12 11  0  2 16 18  5  9  6 14],"[207.94415417 193.38806338 195.46750492 197.54694646 193.38806338
 199.626388   201.70582954 196.85379928 198.24009364 193.38806338
 194.77435774 198.93324082 207.94415417 191.30862183 192.00176902
 187.84288593 201.70582954 193.38806338 206.55785981 191.30862183]",3,3,1.0,0,0.0,0.30000000000000004
8,300,512,20,100,10,random,1,0.125,[12  9 11  2  6 13 19  8 16  3],"[209.33044853 206.55785981 211.40989007 214.87562597 196.1606521
 205.86471263 214.87562597 211.40989007 213.48933161 203.0921239
 204.47841827 210.02359571 209.33044853 207.94415417 202.39897672
 187.84288593 215.56877315 209.33044853 210.71674289 207.25100699]",3,3,1.0,0,0.0,0.30000000000000004
8,300,512,20,100,10,random,1,0.125,[16 11  4  7  9  2 17  8 13  1],"[216.26192033 207.25100699 209.33044853 202.39897672 203.78527108
 207.25100699 206.55785981 216.95506752 218.34136188 203.0921239
 200.31953518 207.94415417 207.25100699 217.6482147  193.38806338
 193.38806338 207.94415417 204.47841827 209.33044853 207.94415417]",4,3,0.75,1,0.25,0.30000000000000004
8,300,512,20,100,10,random,1,0.125,[12 16 10  7 14  9 15  3 18  2],"[199.626388   198.93324082 194.77435774 199.626388   186.45659157
 194.08121056 200.31953518 202.39897672 203.0921239  190.61547465
 203.78527108 194.08121056 201.01268236 192.00176902 201.01268236
 201.01268236 199.626388   187.14973875 205.86471263 192.00176902]",3,2,0.6666666666666666,1,0.33333333333333337,0.19999999999999996
8,300,512,20,100,10,random,1,0.125,[14 10  1  0  6 16 13 11 19 17],"[205.17156545 198.93324082 189.22918029 198.24009364 182.29770849
 194.77435774 209.33044853 203.0921239  201.70582954 196.1606521
 208.63730135 200.31953518 207.25100699 199.626388   194.77435774
 188.53603311 198.24009364 192.00176902 201.70582954 205.17156545]",3,2,0.6666666666666666,1,0.33333333333333337,0.19999999999999996
8,300,512,20,100,10,random,1,0.125,[12  9  4  3  2  5 17 10 15  8],"[201.70582954 200.31953518 195.46750492 205.86471263 195.46750492
 210.71674289 203.0921239  197.54694646 207.94415417 195.46750492
 203.78527108 197.54694646 200.31953518 198.93324082 196.85379928
 194.77435774 197.54694646 192.6949162  199.626388   194.77435774]",3,3,1.0,0,0.0,0.30000000000000004
8,300,1024,20,100,2,random,1,0.125,[ 3 12],"[428.36495759 427.67181041 432.52384067 509.46317771 416.58145552
 421.43348578 438.06901811 431.83069349 438.76216529 431.13754631
 418.66089706 429.75125195 512.23576643 448.46622582 436.68272375
 417.2746027  433.21698785 436.68272375 431.13754631 429.75125195]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,2,random,1,0.125,[6 1],"[440.14845966 504.61114745 433.21698785 427.67181041 430.44439913
 437.37587093 517.0877967  455.39769763 443.61419556 440.84160684
 424.2060745  423.51292732 442.92104838 438.06901811 432.52384067
 431.83069349 440.14845966 431.13754631 435.29642939 442.2279012 ]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,2,random,1,0.125,[10  4],"[431.13754631 431.13754631 413.80886679 423.51292732 488.66876229
 437.37587093 421.43348578 438.06901811 437.37587093 427.67181041
 504.61114745 424.89922168 433.21698785 435.98957657 423.51292732
 413.80886679 431.13754631 424.2060745  436.68272375 417.96774988]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,2,random,1,0.125,[ 0 14],"[510.84947207 440.84160684 438.06901811 440.14845966 424.89922168
 427.67181041 431.13754631 449.159373   449.85252018 442.2279012
 428.36495759 434.60328221 436.68272375 445.00048992 507.38373617
 416.58145552 430.44439913 442.2279012  430.44439913 439.45531248]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,2,random,1,0.125,[15 12],"[415.19516116 433.91013503 410.34313089 427.67181041 406.18424781
 417.96774988 423.51292732 428.36495759 428.36495759 424.89922168
 411.72942525 411.72942525 502.53170591 432.52384067 416.58145552
 484.50987921 426.28551604 418.66089706 426.97866322 423.51292732]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,2,random,1,0.125,[3 4],"[433.91013503 435.98957657 416.58145552 508.07688335 499.06597
 426.28551604 433.91013503 438.76216529 436.68272375 440.14845966
 420.7403386  426.97866322 435.29642939 435.29642939 436.68272375
 419.35404424 431.83069349 432.52384067 434.60328221 435.98957657]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,2,random,1,0.125,[ 2 13],"[432.52384067 424.89922168 507.38373617 432.52384067 401.33221754
 424.2060745  420.04719142 431.83069349 439.45531248 427.67181041
 417.96774988 430.44439913 437.37587093 508.77003053 430.44439913
 413.11571961 422.12663296 422.81978014 418.66089706 426.97866322]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,2,random,1,0.125,[13 15],"[431.13754631 431.83069349 430.44439913 433.91013503 414.50201397
 435.29642939 435.98957657 445.6936371  446.38678428 438.76216529
 436.68272375 428.36495759 442.2279012  519.16723824 435.98957657
 500.45226436 431.83069349 418.66089706 426.97866322 442.2279012 ]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,2,random,1,0.125,[ 6 14],"[438.06901811 438.06901811 432.52384067 440.14845966 419.35404424
 431.13754631 506.69058899 444.30734274 443.61419556 440.84160684
 424.2060745  433.21698785 436.68272375 437.37587093 502.53170591
 421.43348578 436.68272375 441.53475402 427.67181041 436.68272375]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,2,random,1,0.125,[19  2],"[439.45531248 443.61419556 519.16723824 440.14845966 414.50201397
 438.76216529 441.53475402 448.46622582 454.70455045 446.38678428
 428.36495759 433.21698785 449.85252018 450.54566736 451.23881454
 425.59236886 431.13754631 431.13754631 439.45531248 504.61114745]",2,2,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[11  5  0],"[467.87434688 420.04719142 417.2746027  410.34313089 421.43348578
 467.1811997  423.51292732 429.05810477 429.75125195 427.67181041
 411.72942525 458.86343353 429.75125195 431.13754631 417.2746027
 405.49110063 415.19516116 413.80886679 410.34313089 419.35404424]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[5 8 6],"[410.34313089 413.80886679 415.88830834 410.34313089 406.87739499
 467.87434688 458.17028635 429.05810477 463.71546379 421.43348578
 415.88830834 414.50201397 418.66089706 425.59236886 408.26368935
 411.03627807 420.04719142 413.80886679 419.35404424 421.43348578]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[11  5  2],"[417.96774988 423.51292732 471.34008278 414.50201397 407.57054217
 473.41952432 424.2060745  426.28551604 424.2060745  429.05810477
 424.2060745  463.02231661 426.97866322 427.67181041 423.51292732
 400.63907036 422.81978014 418.66089706 413.11571961 429.05810477]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[ 2 17 14],"[420.04719142 420.7403386  476.88526023 424.89922168 404.10480627
 415.88830834 428.36495759 433.91013503 440.14845966 418.66089706
 413.11571961 424.89922168 431.13754631 431.13754631 473.41952432
 402.02536472 426.97866322 458.86343353 410.34313089 421.43348578]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[ 9 18 14],"[427.67181041 426.97866322 420.7403386  429.75125195 413.11571961
 414.50201397 422.12663296 427.67181041 431.83069349 461.63602225
 419.35404424 407.57054217 421.43348578 425.59236886 458.86343353
 406.18424781 417.2746027  415.88830834 460.24972789 420.04719142]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[9 3 0],"[478.27155459 424.2060745  411.03627807 469.95378842 409.64998371
 406.18424781 423.51292732 426.28551604 438.76216529 465.10175816
 411.72942525 414.50201397 417.96774988 433.91013503 429.75125195
 413.11571961 424.89922168 417.96774988 416.58145552 422.12663296]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[18  7  1],"[427.67181041 476.19211304 421.43348578 425.59236886 413.80886679
 420.04719142 435.98957657 482.43043767 431.83069349 429.05810477
 422.12663296 415.19516116 430.44439913 429.05810477 421.43348578
 415.88830834 431.13754631 422.12663296 473.41952432 421.43348578]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[ 0  3 11],"[466.48805252 412.42257243 418.66089706 458.17028635 408.26368935
 410.34313089 417.2746027  426.97866322 434.60328221 430.44439913
 416.58145552 463.71546379 434.60328221 431.13754631 419.35404424
 395.09389292 413.80886679 411.72942525 408.95683653 415.19516116]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[ 0 16 13],"[462.32916943 420.7403386  415.19516116 415.88830834 397.17333446
 415.88830834 411.72942525 421.43348578 426.28551604 418.66089706
 415.88830834 407.57054217 419.35404424 474.80581868 415.88830834
 402.71851191 467.87434688 406.18424781 413.11571961 413.80886679]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,3,random,1,0.125,[ 1  9 11],"[411.72942525 469.95378842 418.66089706 417.96774988 403.41165909
 417.2746027  416.58145552 422.81978014 424.89922168 453.31825609
 408.26368935 456.09084481 415.19516116 419.35404424 410.34313089
 404.79795345 415.19516116 402.71851191 414.50201397 416.58145552]",3,3,1.0,0,0.0,1.0
8,300,1024,20,100,5,random,1,0.125,[ 0 10  9 12  6],"[426.28551604 397.86648164 388.16242111 381.92409649 374.99262468
 381.92409649 415.88830834 401.33221754 394.40074574 402.71851191
 415.19516116 380.53780213 417.2746027  409.64998371 388.85556829
 374.99262468 389.54871547 377.76521341 381.92409649 377.07206622]",5,4,0.8,1,0.19999999999999996,0.8
8,300,1024,20,100,5,random,1,0.125,[10 16  5 17 15],"[377.76521341 388.16242111 379.84465495 382.61724367 374.2994775
 413.80886679 386.77612675 392.3213042  395.09389292 380.53780213
 404.79795345 379.15150777 392.3213042  402.71851191 378.45836059
 402.02536472 406.87739499 406.18424781 387.46927393 376.37891904]",5,4,0.8,1,0.19999999999999996,0.8
8,300,1024,20,100,5,random,1,0.125,[18  7 19  3  9],"[398.55962882 397.86648164 401.33221754 427.67181041 389.54871547
 396.48018728 399.94592318 434.60328221 412.42257243 413.11571961
 400.63907036 390.93500984 413.80886679 416.58145552 402.71851191
 396.48018728 396.48018728 394.40074574 432.52384067 424.2060745 ]",4,4,1.0,0,0.0,0.8
8,300,1024,20,100,5,random,1,0.125,[12  1 11 17  6],"[398.55962882 424.89922168 409.64998371 385.38983239 379.84465495
 402.71851191 413.80886679 407.57054217 396.48018728 388.16242111
 398.55962882 420.04719142 427.67181041 410.34313089 392.3213042
 383.31039085 399.94592318 410.34313089 397.17333446 392.3213042 ]",3,3,1.0,0,0.0,0.6
8,300,1024,20,100,5,random,1,0.125,[ 7  1 18  8  3],"[405.49110063 431.83069349 395.09389292 423.51292732 386.08297957
 390.93500984 399.94592318 431.13754631 449.159373   402.02536472
 395.09389292 390.24186266 402.71851191 411.03627807 402.71851191
 393.01445138 400.63907036 402.02536472 424.2060745  400.63907036]",5,5,1.0,0,0.0,1.0
8,300,1024,20,100,5,random,1,0.125,[17  1  4 13  5],"[388.16242111 412.42257243 376.37891904 377.76521341 400.63907036
 403.41165909 390.93500984 394.40074574 396.48018728 380.53780213
 378.45836059 375.68577186 384.00353803 419.35404424 381.92409649
 374.99262468 393.01445138 397.17333446 384.00353803 389.54871547]",3,3,1.0,0,0.0,0.6
8,300,1024,20,100,5,random,1,0.125,[18 11 13  7 14],"[390.93500984 392.3213042  390.93500984 388.85556829 368.75430006
 386.08297957 390.93500984 424.2060745  399.94592318 387.46927393
 400.63907036 411.03627807 400.63907036 420.04719142 409.64998371
 373.60633032 391.62815702 384.69668521 416.58145552 388.85556829]",4,4,1.0,0,0.0,0.8
8,300,1024,20,100,5,random,1,0.125,[ 5  2  8 12 10],"[397.17333446 389.54871547 420.7403386  380.53780213 369.44744724
 413.11571961 398.55962882 401.33221754 430.44439913 390.24186266
 407.57054217 399.94592318 418.66089706 408.95683653 388.85556829
 377.76521341 393.01445138 381.92409649 390.24186266 402.02536472]",4,4,1.0,0,0.0,0.8
8,300,1024,20,100,5,random,1,0.125,[15 18  2  7 17],"[399.252776   398.55962882 420.7403386  390.24186266 376.37891904
 387.46927393 393.70759856 420.7403386  411.72942525 388.85556829
 390.93500984 386.08297957 400.63907036 406.18424781 389.54871547
 406.87739499 395.09389292 413.80886679 417.96774988 400.63907036]",4,4,1.0,0,0.0,0.8
8,300,1024,20,100,5,random,1,0.125,[14 19 13 11  3],"[400.63907036 394.40074574 408.95683653 414.50201397 371.52688878
 399.252776   394.40074574 411.72942525 420.7403386  396.48018728
 390.93500984 409.64998371 396.48018728 438.06901811 420.7403386
 388.85556829 399.252776   387.46927393 386.77612675 417.96774988]",4,3,0.75,1,0.25,0.6
8,300,1024,20,100,10,random,1,0.125,[18 15  5  8  6 11  2 19  3 16],"[363.90226979 355.58450363 379.15150777 374.2994775  342.4147072
 383.31039085 369.44744724 371.52688878 384.00353803 361.82282825
 365.28856416 372.91318314 377.76521341 380.53780213 359.74338671
 363.90226979 372.91318314 364.59541697 375.68577186 375.68577186]",3,2,0.6666666666666666,1,0.33333333333333337,0.19999999999999996
8,300,1024,20,100,10,random,1,0.125,[15 10  3  7  8 12  6 11 18 17],"[361.12968107 354.19820927 364.59541697 364.59541697 343.10785438
 354.89135645 372.22003596 381.92409649 383.31039085 358.35709235
 372.91318314 358.35709235 374.2994775  370.14059442 363.20912261
 363.20912261 356.97079799 363.90226979 374.2994775  357.66394517]",2,2,1.0,0,0.0,0.19999999999999996
8,300,1024,20,100,10,random,1,0.125,[10 19  0 17  1 16  9  2  7  8],"[371.52688878 358.35709235 371.52688878 349.346179   337.56267693
 350.73247336 359.05023953 369.44744724 380.53780213 364.59541697
 362.51597543 359.74338671 354.19820927 376.37891904 350.03932618
 349.346179   369.44744724 359.05023953 357.66394517 372.22003596]",3,2,0.6666666666666666,1,0.33333333333333337,0.19999999999999996
8,300,1024,20,100,10,random,1,0.125,[ 1  9  0  3  6 19 16  2 17 10],"[377.07206622 365.28856416 378.45836059 374.2994775  347.26673746
 361.82282825 369.44744724 361.12968107 381.92409649 363.90226979
 373.60633032 357.66394517 363.20912261 379.15150777 365.28856416
 348.65303182 377.07206622 365.98171134 356.97079799 372.91318314]",5,3,0.6,2,0.4,0.30000000000000004
8,300,1024,20,100,10,random,1,0.125,[ 0  5 13 18 11  1 15  9  8  3],"[381.23094931 367.3680057  361.12968107 370.8337416  336.86952975
 363.90226979 359.74338671 370.14059442 388.16242111 364.59541697
 355.58450363 359.74338671 367.3680057  377.76521341 356.27765081
 359.74338671 361.12968107 357.66394517 368.06115288 367.3680057 ]",3,3,1.0,0,0.0,0.30000000000000004
